"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5549","0","118.3","53.9","-1.4","231","0.0"
"","Haryana","5899","0","117.7","71.8","0.4","360","0.0"
"","Rajasthan","10199","0","209.5","67.1","-1.4","737","0.0"
"","Delhi","3273","0","61.7","55.7","-0.9","120","0.0"
"","UP","14229","0","291.7","131.5","0.7","78","0.0"
"","Uttarakhand","1753","0","35.2","18.7","0.0","147","0.0"
"","HP","1488","0","26.9","15.8","1.2","226","0.0"
"","J&K","2357","589","45.8","37.7","0.0","300","10.8"
"","Chandigarh","184","0","3.1","3.1","0.0","1","0.0"
"WR","Chhattisgarh","4142","0","94.2","36.1","-0.9","405","0.0"
"","Gujarat","16058","0","351.5","111.8","1.3","493","0.0"
"","MP","9967","0","199.3","62.3","-1.4","651","0.0"
"","Maharashtra","21716","0","471.3","147.1","-0.4","572","0.0"
"","Goa","502","0","12.4","10.2","1.7","73","0.0"
"","DD","322","0","7.3","6.8","0.4","40","0.0"
"","DNH","794","0","18.3","18.3","0.1","56","0.0"
"","Essar steel","575","0","11.6","11.3","0.4","282","0.0"
"SR","Andhra Pradesh","8840","0","197.7","64.6","0.0","801","0.0"
"","Telangana","10133","0","223.9","106.1","-0.2","416","0.0"
"","Karnataka","12600","0","252.5","85.0","-0.1","646","0.0"
"","Kerala","4194","0","84.7","58.6","0.8","209","0.0"
"","Tamil Nadu","16129","0","345.9","189.8","-0.4","499","0.0"
"","Pondy","399","0","8.5","8.6","-0.1","38","0.0"
"ER","Bihar","4344","0","79.5","74.3","0.0","460","0.0"
"","DVC","3177","0","67.1","-49.9","-0.7","396","0.0"
"","Jharkhand","1233","0","24.7","19.2","-0.1","169","0.0"
"","Odisha","4433","0","87.1","34.2","1.2","267","0.0"
"","West Bengal","8029","0","152.1","39.9","-0.4","309","0.0"
"","Sikkim","100","0","1.3","1.4","-0.1","18","0.0"
"NER","Arunachal Pradesh","102","2","2.0","1.9","0.1","35","0.0"
"","Assam","1464","34","24.8","19.5","1.4","180","0.4"
"","Manipur","180","3","2.1","2.4","-0.2","31","0.0"
"","Meghalaya","341","0","5.7","4.9","0.1","58","0.0"
"","Mizoram","92","1","1.7","1.3","0.2","14","0.0"
"","Nagaland","115","2","2.7","1.8","0.1","23","0.0"
"","Tripura","243","1","3.9","3.1","-0.1","48","0.0"
