"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6611","0","135.9","69.7","-2.5","159","0.0"
"","Haryana","7993","0","143.2","106.5","-3.0","237","0.0"
"","Rajasthan","10578","0","229.6","71.9","0.2","318","0.0"
"","Delhi","5715","0","112.7","94.1","-0.9","177","0.0"
"","UP","17423","0","373.4","167.1","-0.1","467","0.0"
"","Uttarakhand","1804","0","35.5","14.3","-2.3","131","0.0"
"","HP","1323","0","26.2","5.8","1.3","182","0.0"
"","J&K","2084","521","43.1","23.1","-0.5","228","10.2"
"","Chandigarh","241","0","4.7","5.7","-0.9","0","0.0"
"WR","Chhattisgarh","4504","0","105.8","55.6","-1.3","316","0.0"
"","Gujarat","17147","0","380.6","120.1","2.9","523","0.0"
"","MP","9646","0","219.8","108.6","-0.2","405","0.0"
"","Maharashtra","22231","0","485.9","142.1","-0.9","598","0.0"
"","Goa","541","0","13.5","10.8","2.1","83","0.0"
"","DD","296","0","6.1","6.0","0.1","45","0.0"
"","DNH","798","0","18.1","18.1","0.0","53","0.0"
"","Essar steel","294","0","5.0","5.3","-0.3","239","0.0"
"SR","Andhra Pradesh","7700","0","172.4","27.8","-0.4","498","0.0"
"","Telangana","7650","0","165.2","47.1","0.5","490","0.0"
"","Karnataka","10531","0","209.6","65.5","0.8","492","0.0"
"","Kerala","3983","0","80.7","53.8","1.4","210","0.0"
"","Tamil Nadu","15441","0","330.0","136.4","1.2","496","0.0"
"","Pondy","405","0","7.4","7.6","-0.2","56","0.0"
"ER","Bihar","5199","0","100.1","93.6","1.6","400","0.0"
"","DVC","3143","0","64.2","-46.2","0.9","350","0.0"
"","Jharkhand","1202","0","25.0","15.9","-1.5","80","0.0"
"","Odisha","4453","0","87.7","29.0","1.9","400","0.0"
"","West Bengal","8610","0","169.5","53.8","1.3","300","0.0"
"","Sikkim","96","0","1.2","1.5","-0.3","15","0.0"
"NER","Arunachal Pradesh","104","3","2.2","3.4","-1.3","15","0.0"
"","Assam","1473","21","22.3","17.1","1.9","109","3.0"
"","Manipur","172","4","2.4","2.3","0.2","36","0.0"
"","Meghalaya","351","4","5.6","2.7","0.2","32","0.1"
"","Mizoram","89","2","1.6","1.7","-0.1","33","0.0"
"","Nagaland","96","7","2.2","2.2","-0.1","10","0.0"
"","Tripura","286","9","5.4","5.4","0.3","68","0.0"
