"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5128","0","108.5","46.6","-1.6","68","0.0"
"","Haryana","5623","0","117.4","106.9","-0.3","156","0.0"
"","Rajasthan","10192","0","205.0","65.7","-6.1","177","0.0"
"","Delhi","3251","0","64.8","49.5","-1.4","95","0.0"
"","UP","14802","0","281.4","116.4","0.4","1014","2.4"
"","Uttarakhand","1650","0","33.2","22.6","-0.1","133","0.0"
"","HP","1439","0","26.7","17.1","-0.2","190","0.0"
"","J&K","2205","551","43.9","37.8","-1.4","306","10.4"
"","Chandigarh","183","0","3.5","3.1","0.4","47","0.0"
"WR","Chhattisgarh","3454","0","74.1","28.7","0.9","295","0.0"
"","Gujarat","13064","0","278.5","64.4","3.8","444","0.0"
"","MP","8826","0","184.0","133.5","-1.4","301","0.0"
"","Maharashtra","17259","0","360.6","125.5","-1.8","725","0.0"
"","Goa","541","0","12.3","11.6","0.1","22","0.0"
"","DD","303","0","6.9","6.5","0.4","42","0.0"
"","DNH","738","0","17.2","17.4","-0.2","31","0.0"
"","Essar steel","342","0","6.2","5.9","0.3","283","0.0"
"SR","Andhra Pradesh","7342","0","155.2","57.4","-0.4","423","0.0"
"","Telangana","7085","0","150.5","36.8","-0.8","338","0.0"
"","Karnataka","7252","0","142.8","30.9","2.8","498","0.0"
"","Kerala","3316","0","65.0","45.4","1.1","195","0.0"
"","Tamil Nadu","12098","0","253.6","139.4","1.4","496","0.0"
"","Pondy","347","0","6.8","7.0","-0.2","36","0.0"
"ER","Bihar","4528","0","79.5","79.1","0.0","400","0.0"
"","DVC","2853","0","60.7","-18.1","-0.3","175","0.0"
"","Jharkhand","1275","0","23.9","16.1","-0.7","75","0.0"
"","Odisha","4142","0","84.1","8.6","-0.7","300","0.0"
"","West Bengal","6814","0","123.3","48.2","0.7","350","0.0"
"","Sikkim","100","0","1.2","1.6","-0.4","25","0.0"
"NER","Arunachal Pradesh","109","4","2.1","1.7","0.3","58","0.0"
"","Assam","1523","58","25.2","19.7","-0.6","73","1.0"
"","Manipur","164","7","2.5","2.3","0.2","37","0.0"
"","Meghalaya","334","8","5.8","3.1","0.0","35","0.0"
"","Mizoram","97","4","1.9","0.7","0.9","23","0.0"
"","Nagaland","116","4","2.1","2.0","-0.1","12","0.0"
"","Tripura","264","11","4.1","3.4","-0.2","59","0.0"
