"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5753","0","112.0","41.2","0.7","235"
"","Haryana","5631","0","110.0","71.9","-2.0","232"
"","Rajasthan","9129","58","201.5","67.7","2.5","398"
"","Delhi","3157","3","53.7","39.4","0.3","342"
"","UP","12517","705","253.9","88.1","1.5","444"
"","Uttarakhand","1704","0","30.5","16.8","-0.1","88"
"","HP","1214","0","22.0","18.0","-0.6","70"
"","J&K","1724","431","31.7","35.1","-7.0","0"
"","Chandigarh","171","0","3.0","3.1","-0.1","11"
"WR","Chhattisgarh","2936","0","64.6","7.7","-1.4","113"
"","Gujarat","12311","0","263.1","99.5","0.6","677"
"","MP","10959","0","218.4","126.8","-2.7","248"
"","Maharashtra","18921","0","398.8","115.2","-1.8","515"
"","Goa","342","0","7.3","6.8","-0.2","43"
"","DD","247","0","5.7","5.8","-0.1","5"
"","DNH","655","0","14.9","15.2","-0.2","67"
"","Essar steel","401","0","7.3","7.6","-0.3","195"
"SR","Andhra Pradesh","6601","0","135.5","28.4","-0.9","528"
"","Telangana","6799","0","136.5","64.3","2.7","243"
"","Karnataka","8817","0","183.7","65.0","2.9","572"
"","Kerala","3070","0","57.3","52.2","2.1","215"
"","Tamil Nadu","12396","0","261.0","134.6","-2.1","880"
"","Pondy","268","0","5.5","6.2","-0.7","118"
"ER","Bihar","3381","150","55.0","54.5","0.4","160"
"","DVC","2495","0","58.5","-29.5","-0.8","200"
"","Jharkhand","1160","0","20.5","13.8","0.9","180"
"","Odisha","3866","0","67.8","19.7","2.7","350"
"","West Bengal","5884","0","97.2","20.6","2.8","330"
"","Sikkim","87","0","1.4","1.4","0.1","28"
"NER","Arunachal Pradesh","88","4","1.8","1.5","0.3","25"
"","Assam","1352","20","21.5","15.9","1.7","105"
"","Manipur","135","5","2.2","2.1","0.1","36"
"","Meghalaya","248","0","4.8","4.1","-0.2","19"
"","Mizoram","83","4","1.5","1.2","0.2","18"
"","Nagaland","96","6","1.6","1.8","-0.2","18"
"","Tripura","214","0","3.4","1.0","0.7","43"
