"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7354","0","174.7","41.4","-0.6","89","0.0"
"","Haryana","7723","50","154.4","93.0","1.8","331","0.6"
"","Rajasthan","9782","0","217.7","39.1","2.1","627","0.0"
"","Delhi","4612","0","98.7","66.5","-0.4","212","0.2"
"","UP","15764","1090","359.6","126.2","2.3","295","6.1"
"","Uttarakhand","1926","0","38.4","11.7","0.5","117","0.2"
"","HP","1399","0","26.1","4.8","1.5","171","1.0"
"","J&K","2205","551","39.3","30.7","-4.5","206","9.3"
"","Chandigarh","217","0","4.2","4.3","-0.1","26","0.0"
"WR","Chhattisgarh","4382","0","103.7","32.3","1.1","329","0.0"
"","Gujarat","17822","0","401.6","140.1","1.0","611","0.0"
"","MP","9661","0","213.7","108.6","-2.1","520","0.0"
"","Maharashtra","22236","0","485.8","177.0","1.8","589","0.0"
"","Goa","485","0","13.2","9.9","-0.1","84","0.0"
"","DD","318","0","6.9","5.7","1.1","81","0.0"
"","DNH","727","0","16.4","15.6","0.8","153","0.0"
"","Essar steel","361","0","5.9","5.8","0.1","255","0.0"
"SR","Andhra Pradesh","8277","0","188.6","58.9","2.9","1010","0.0"
"","Telangana","10342","0","218.0","102.4","1.4","922","0.0"
"","Karnataka","8794","0","183.1","19.2","0.9","491","0.0"
"","Kerala","3366","0","66.9","36.9","0.6","248","0.0"
"","Tamil Nadu","13175","0","268.2","156.4","2.1","600","0.0"
"","Pondy","317","10","6.6","6.6","0.0","50","0.0"
"ER","Bihar","4837","0","98.4","96.6","-0.8","30","0.0"
"","DVC","2680","1","55.5","-24.5","6.2","440","0.8"
"","Jharkhand","1000","0","22.4","16.4","-0.3","100","0.0"
"","Odisha","5464","2","115.8","42.4","8.7","752","1.8"
"","West Bengal","8906","0","181.9","65.2","4.7","266","0.0"
"","Sikkim","90","0","1.2","1.2","0.0","15","0.0"
"NER","Arunachal Pradesh","122","3","2.3","2.2","0.0","136","0.0"
"","Assam","1750","52","29.3","23.3","1.6","193","0.8"
"","Manipur","165","7","2.2","2.3","-0.1","24","0.0"
"","Meghalaya","297","0","5.0","2.1","0.0","36","0.0"
"","Mizoram","88","3","1.6","0.7","0.6","4","0.0"
"","Nagaland","111","1","2.3","1.8","0.1","10","0.0"
"","Tripura","263","5","4.2","4.3","-0.4","74","0.0"
