"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8501","0","192.8","117.2","-0.4","126"
"","Haryana","8174","0","172.9","108.1","-1.0","242"
"","Rajasthan","6413","235","140.9","28.1","1.4","267"
"","Delhi","4883","7","104.9","80.9","-2.3","148"
"","UP","11651","3090","257.5","134.9","1.3","405"
"","Uttarakhand","1482","230","33.8","19.0","0.5","133"
"","HP","1261","0","25.6","-0.3","0.1","96"
"","J&K","1642","100","31.3","15.9","0.2","198"
"","Chandigarh","284","0","5.8","5.5","0.2","34"
"WR","Chhattisgarh","2880","42","66.0","16.9","2.0","304"
"","Gujarat","9971","21","223.1","40.6","-0.8","522"
"","MP","6252","0","121.6","62.6","-1.2","275"
"","Maharashtra","15499","51","344.6","90.8","3.5","341"
"","Goa","406","0","7.6","6.6","0.6","117"
"","DD","268","0","6.1","5.1","0.9","109"
"","DNH","661","0","15.2","14.6","0.6","62"
"","Essar steel","504","0","10.7","10.5","0.2","11"
"SR","Andhra Pradesh","6445","0","147.8","37.4","3.7","459"
"","Telangana","6312","200","139.0","62.3","2.2","547"
"","Karnataka","7848","300","159.4","17.0","0.7","333"
"","Kerala","3005","150","55.0","30.1","1.7","253"
"","Tamil Nadu","12155","0","271.4","71.1","-4.2","341"
"","Pondy","318","40","6.7","6.6","0.1","40"
"ER","Bihar","2289","100","47.6","46.1","1.5","360"
"","DVC","2370","0","54.5","-7.8","2.4","380"
"","Jharkhand","939","0","18.6","12.6","-1.1","0"
"","Odisha","3501","350","71.2","15.8","1.9","310"
"","West Bengal","7460","21","146.4","49.0","0.4","90"
"","Sikkim","90","0","1.2","1.2","0.0","15"
"NER","Arunachal Pradesh","113","2","1.8","1.8","-0.1","41"
"","Assam","1202","198","24.7","16.6","3.2","180"
"","Manipur","123","1","1.7","2.3","-0.6","46"
"","Meghalaya","263","12","4.1","1.6","-0.3","44"
"","Mizoram","78","1","1.1","1.2","-0.3","18"
"","Nagaland","114","2","1.6","1.7","-0.4","32"
"","Tripura","213","3","3.0","1.8","-0.4","70"
