"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5473","0","114.1","40.5","-1.4","43","0.0"
"","Haryana","6317","0","125.6","90.9","0.1","196","0.0"
"","Rajasthan","11355","0","228.5","51.7","-4.3","94","0.0"
"","Delhi","3791","0","64.0","58.7","-0.5","188","0.0"
"","UP","13034","700","269.8","118.1","0.7","305","0.0"
"","Uttarakhand","1968","0","36.8","19.8","0.1","177","0.0"
"","HP","1563","23","28.7","21.0","0.4","138","0.3"
"","J&K","2517","629","47.9","39.8","0.7","332","11.3"
"","Chandigarh","206","0","3.3","3.6","-0.3","16","0.0"
"WR","Chhattisgarh","4125","0","95.0","38.8","-1.0","301","0.1"
"","Gujarat","15466","0","337.4","105.8","3.3","371","0.0"
"","MP","11687","0","219.1","108.2","-1.5","549","0.0"
"","Maharashtra","20656","0","439.5","139.6","0.1","357","0.0"
"","Goa","517","0","12.1","10.1","1.6","47","0.0"
"","DD","328","0","7.5","7.1","0.4","79","0.0"
"","DNH","779","0","18.4","18.3","0.1","113","0.0"
"","Essar steel","399","0","8.1","8.2","-0.1","277","0.0"
"SR","Andhra Pradesh","8855","0","199.4","78.7","0.9","498","0.0"
"","Telangana","10299","0","223.4","105.7","0.6","492","0.0"
"","Karnataka","11932","0","243.4","80.6","-0.5","493","0.0"
"","Kerala","3846","0","80.4","58.0","0.3","194","0.0"
"","Tamil Nadu","15267","0","349.0","182.1","-0.2","485","0.0"
"","Pondy","383","0","7.8","7.7","0.1","67","0.6"
"ER","Bihar","4013","0","71.7","68.3","-0.7","460","0.0"
"","DVC","3096","0","65.3","-42.2","-0.2","396","0.0"
"","Jharkhand","1000","0","23.5","18.8","-0.9","169","0.0"
"","Odisha","4208","0","80.9","27.3","0.1","267","0.0"
"","West Bengal","6971","0","126.7","30.6","-0.3","309","0.0"
"","Sikkim","100","0","1.4","1.7","-0.2","18","0.0"
"NER","Arunachal Pradesh","126","2","2.4","2.2","0.2","41","0.0"
"","Assam","1415","19","22.8","18.7","0.4","199","1.0"
"","Manipur","197","3","2.5","2.7","-0.2","28","0.0"
"","Meghalaya","365","0","6.7","5.4","0.0","63","0.0"
"","Mizoram","98","2","1.7","1.4","0.1","21","0.0"
"","Nagaland","131","2","1.9","1.8","0.0","31","0.2"
"","Tripura","210","1","3.3","1.5","-0.3","36","0.0"
