"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10678","160","247.2","116.5","-0.8","144","0.0"
"","Haryana","9030","50","200.4","131.2","3.8","466","6.1"
"","Rajasthan","10371","0","238.1","62.7","3.4","436","0.9"
"","Delhi","6619","0","135.2","103.3","-1.6","99","0.1"
"","UP","19205","0","428.4","180.7","1.8","329","7.1"
"","Uttarakhand","2076","0","46.1","21.0","2.4","340","0.5"
"","HP","1436","0","29.5","9.0","3.6","410","0.0"
"","J&K","2080","520","42.1","15.5","1.5","280","10.0"
"","Chandigarh","325","0","6.3","5.9","0.4","68","0.0"
"WR","Chhattisgarh","3459","0","75.4","12.6","-0.4","288","0.0"
"","Gujarat","17107","0","374.7","119.4","4.1","371","0.0"
"","MP","7490","0","173.3","74.0","-2.9","182","0.0"
"","Maharashtra","18421","0","420.2","120.7","-6.5","383","0.0"
"","Goa","433","0","9.3","8.1","0.6","85","0.0"
"","DD","345","0","7.7","6.7","1.0","90","0.0"
"","DNH","761","0","17.9","17.5","0.4","77","0.0"
"","Essar steel","259","0","4.7","4.1","0.6","184","0.0"
"SR","Andhra Pradesh","8233","0","180.8","26.5","1.7","589","0.0"
"","Telangana","7015","0","152.5","67.1","-0.6","530","0.0"
"","Karnataka","8991","0","181.0","54.8","0.6","378","0.0"
"","Kerala","3242","0","63.7","37.9","0.5","252","0.0"
"","Tamil Nadu","14669","0","334.4","110.8","1.4","436","0.0"
"","Pondy","361","0","7.7","7.9","-0.2","49","0.1"
"ER","Bihar","4972","0","98.3","95.0","0.4","70","0.0"
"","DVC","3096","0","71.7","-33.1","-0.7","200","0.0"
"","Jharkhand","1070","0","26.4","19.4","2.1","100","0.0"
"","Odisha","4577","0","87.8","38.7","0.0","230","0.0"
"","West Bengal","8574","0","173.0","54.0","1.4","280","0.0"
"","Sikkim","88","0","1.1","1.3","-0.2","10","0.0"
"NER","Arunachal Pradesh","93","25","1.8","2.3","-0.5","13","0.1"
"","Assam","1625","109","32.1","25.4","1.1","191","1.2"
"","Manipur","168","4","2.2","2.6","-0.4","17","0.0"
"","Meghalaya","317","7","5.5","1.5","-0.2","62","0.0"
"","Mizoram","84","4","1.5","1.0","-0.1","7","0.0"
"","Nagaland","120","8","2.2","2.2","-0.1","10","0.0"
"","Tripura","249","10","3.4","3.5","-0.6","78","0.0"
