"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4927","0","110.4","78.6","-1.6","165"
"","Haryana","5573","0","110.6","86.5","0.9","314"
"","Rajasthan","7492","0","162.3","48.8","0.1","359"
"","Delhi","3959","0","80.0","61.5","0.0","187"
"","UP","12231","1370","272.5","131.3","-0.2","274"
"","Uttarakhand","1548","35","32.6","18.7","-0.8","58"
"","HP","1169","0","23.1","3.5","1.8","176"
"","J&K","1595","100","31.8","15.6","2.4","251"
"","Chandigarh","200","0","4.2","4.5","-0.3","13"
"WR","Chhattisgarh","3216","49","70.2","20.5","-6.6","256"
"","Gujarat","11754","0","263.7","37.0","-1.6","607"
"","MP","6567","0","142.4","77.9","-2.0","273"
"","Maharashtra","17237","74","391.3","111.8","3.8","608"
"","Goa","399","0","9.1","9.2","-0.5","71"
"","DD","277","0","6.2","6.3","-0.1","21"
"","DNH","644","0","15.3","15.3","-0.1","47"
"","Essar steel","577","0","12.6","11.7","0.8","33"
"SR","Andhra Pradesh","10530","500","233.3","83.0","1.5","458"
"","Karnataka","6918","300","145.0","26.8","2.5","345"
"","Kerala","3170","150","58.1","34.7","1.5","255"
"","Tamil Nadu","10502","773","245.3","86.0","1.9","399"
"","Pondy","295","0","6.2","6.3","0.0","33"
"ER","Bihar","2130","0","44.4","40.2","2.5","220"
"","DVC","2591","0","56.9","-11.7","-0.8","190"
"","Jharkhand","1048","0","19.9","11.4","-0.4","170"
"","Odisha","3500","0","67.1","21.7","-1.3","200"
"","West Bengal","6769","0","127.7","23.4","-1.5","260"
"","Sikkim","35","0","0.5","1.2","-0.7","14"
"NER","Arunachal Pradesh","102","2","1.6","1.7","-0.1","33"
"","Assam","1095","202","18.3","11.5","2.4","201"
"","Manipur","98","1","1.5","1.7","-0.2","16"
"","Meghalaya","263","3","4.4","2.7","0.3","68"
"","Mizoram","71","1","1.1","1.2","-0.3","18"
"","Nagaland","98","2","1.6","1.6","-0.3","17"
"","Tripura","189","1","2.7","0.6","-0.3","53"
