"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6545","0","137.9","70.1","-1.2","62","0.0"
"","Haryana","7473","122","151.9","109.6","-1.5","227","0.2"
"","Rajasthan","8714","0","189.9","49.8","-4.7","204","0.0"
"","Delhi","4549","0","92.6","75.8","-0.8","128","0.0"
"","UP","15081","270","298.6","132.8","0.6","611","4.2"
"","Uttarakhand","1765","0","34.7","15.2","1.2","187","0.0"
"","HP","1393","9","26.4","7.6","0.7","140","0.1"
"","J&K","1994","498","34.6","23.8","-1.7","376","8.3"
"","Chandigarh","211","0","4.0","4.2","-0.2","15","0.0"
"WR","Chhattisgarh","3871","0","85.2","36.8","3.2","324","0.0"
"","Gujarat","13240","0","294.1","59.2","4.3","584","0.0"
"","MP","8176","0","161.1","74.8","-3.3","358","0.0"
"","Maharashtra","19065","0","421.8","178.5","-0.2","516","0.0"
"","Goa","541","0","12.2","11.4","0.3","130","0.0"
"","DD","317","0","6.2","6.0","0.2","48","0.0"
"","DNH","775","0","17.6","17.7","-0.1","51","0.0"
"","Essar steel","317","0","5.6","5.8","-0.2","322","0.0"
"SR","Andhra Pradesh","7960","0","168.1","75.4","1.8","622","0.0"
"","Telangana","8217","-3","173.2","38.5","-0.7","384","0.0"
"","Karnataka","8390","0","163.5","41.3","0.5","931","0.0"
"","Kerala","3481","0","69.9","43.8","1.6","182","0.0"
"","Tamil Nadu","13863","0","298.4","140.4","2.8","1283","0.0"
"","Pondy","395","-1","8.0","7.9","0.1","57","0.0"
"ER","Bihar","4612","0","82.3","84.8","-3.0","110","0.0"
"","DVC","2916","0","60.7","-4.4","2.6","321","0.0"
"","Jharkhand","1173","0","24.3","15.4","-1.0","57","0.0"
"","Odisha","4107","0","82.4","6.2","5.8","421","0.0"
"","West Bengal","8231","0","154.7","47.1","-1.8","227","0.0"
"","Sikkim","85","0","1.0","1.5","-0.5","5","0.0"
"NER","Arunachal Pradesh","128","3","2.1","2.3","-0.3","59","0.0"
"","Assam","1734","110","30.1","23.4","1.1","159","0.8"
"","Manipur","167","4","2.5","2.2","0.3","18","0.0"
"","Meghalaya","337","0","6.0","1.3","-0.3","44","0.0"
"","Mizoram","92","1","1.8","0.3","0.6","10","0.0"
"","Nagaland","118","3","2.0","2.2","-0.4","9","0.0"
"","Tripura","282","0","4.6","4.3","0.0","30","0.0"
