"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4527","0","89.5","57.5","-1.1","137"
"","Haryana","5077","0","86.6","65.0","0.0","322"
"","Rajasthan","6343","0","137.7","45.4","0.4","249"
"","Delhi","3062","0","63.3","47.3","-0.1","155"
"","UP","9563","2510","219.0","93.3","-2.8","116"
"","Uttarakhand","1535","0","31.8","19.6","1.5","157"
"","HP","1148","0","22.6","11.3","0.1","92"
"","J&K","1892","378","35.9","23.0","-0.4","252"
"","Chandigarh","167","0","3.2","3.3","0.3","7"
"WR","Chhattisgarh","3338","96","78.7","38.0","0.1","389"
"","Gujarat","11678","0","251.5","45.3","1.7","652"
"","MP","5424","0","112.8","51.7","0.5","256"
"","Maharashtra","16376","41","356.9","101.2","0.0","446"
"","Goa","406","0","9.0","8.4","0.0","27"
"","DD","272","0","6.2","6.2","0.0","67"
"","DNH","695","0","16.4","17.0","-0.3","3"
"","Essar steel","493","0","8.9","9.2","-0.3","140"
"SR","Andhra Pradesh","6154","0","134.9","35.2","-1.0","442"
"","Telangana","5000","0","111.9","60.9","0.8","321"
"","Karnataka","7143","400","157.7","33.4","2.7","654"
"","Kerala","2997","125","58.5","39.5","1.7","196"
"","Tamil Nadu","10414","900","274.4","109.2","-2.6","304"
"","Pondy","300","0","7.3","6.8","0.6","57"
"ER","Bihar","2311","150","49.1","45.0","1.6","100"
"","DVC","2453","0","56.3","-15.9","0.0","170"
"","Jharkhand","961","0","20.9","9.7","-1.4","40"
"","Odisha","3759","0","70.7","19.7","2.1","270"
"","West Bengal","5876","0","134.9","35.6","1.8","230"
"","Sikkim","75","0","0.9","1.2","-0.3","20"
"NER","Arunachal Pradesh","94","4","1.6","1.3","0.2","54"
"","Assam","1231","52","21.3","14.1","2.4","179"
"","Manipur","116","0","2.0","1.7","0.3","20"
"","Meghalaya","260","1","4.6","3.8","0.0","145"
"","Mizoram","74","2","1.2","1.0","0.2","32"
"","Nagaland","105","4","1.9","1.6","0.3","55"
"","Tripura","234","2","2.9","0.9","-0.1","89"
