"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10833","0","247.3","146.1","-0.5","86","0.0"
"","Haryana","8870","0","183.3","145.3","0.7","404","0.0"
"","Rajasthan","10112","0","213.8","67.1","0.6","398","0.0"
"","Delhi","5388","0","113.6","100.3","-1.7","181","0.1"
"","UP","15505","0","300.5","157.0","-0.6","301","0.0"
"","Uttarakhand","1882","0","39.9","21.9","-0.2","195","0.0"
"","HP","1365","0","28.7","-1.5","3.1","257","0.0"
"","J&K","2063","516","38.8","17.9","-4.7","43","9.3"
"","Chandigarh","304","0","6.0","6.8","-0.7","1","0.0"
"WR","Chhattisgarh","3879","0","92.1","20.9","-0.6","445","0.1"
"","Gujarat","13967","0","319.6","73.7","2.3","470","0.0"
"","MP","7895","0","165.6","72.5","-1.9","425","0.0"
"","Maharashtra","19850","0","438.0","127.7","1.9","949","0.0"
"","Goa","444","0","10.0","9.1","0.3","90","0.0"
"","DD","335","0","7.5","6.3","1.2","93","0.0"
"","DNH","724","0","16.6","15.7","0.9","93","0.0"
"","Essar steel","564","0","9.7","9.1","0.6","291","0.0"
"SR","Andhra Pradesh","8550","0","188.6","23.4","0.7","522","0.0"
"","Telangana","10429","0","220.2","116.8","0.3","432","0.0"
"","Karnataka","9241","0","191.6","66.9","2.3","499","0.0"
"","Kerala","3217","0","62.6","22.7","-0.5","272","0.0"
"","Tamil Nadu","14250","0","321.6","96.9","-4.1","406","0.0"
"","Pondy","344","0","7.2","7.8","-0.6","19","0.0"
"ER","Bihar","4673","0","82.3","79.6","2.4","0","0.0"
"","DVC","2890","0","66.1","-48.0","-1.4","0","0.0"
"","Jharkhand","965","0","22.1","20.1","-0.6","0","0.0"
"","Odisha","4412","0","87.1","43.2","3.2","0","0.0"
"","West Bengal","7861","0","159.5","45.7","3.6","0","0.0"
"","Sikkim","75","0","0.9","0.8","0.1","0","0.0"
"NER","Arunachal Pradesh","111","7","2.3","2.3","0.0","64","0.0"
"","Assam","1645","87","31.6","25.6","1.6","177","1.1"
"","Manipur","142","29","2.3","2.3","-0.1","39","0.0"
"","Meghalaya","331","5","5.6","0.9","-0.1","79","0.0"
"","Mizoram","83","3","1.6","1.0","0.1","11","0.0"
"","Nagaland","119","16","2.3","1.9","0.1","43","0.0"
"","Tripura","263","5","4.4","5.7","0.2","91","0.0"
