"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4841","0","97.3","68.2","-0.4","340","0.0"
"","Haryana","5415","0","99.1","72.1","1.5","268","0.0"
"","Rajasthan","10542","0","193.9","53.2","-2.8","367","0.0"
"","Delhi","3517","0","59.9","44.5","-1.2","151","0.0"
"","UP","13388","0","218.8","105.0","2.2","1498","0.0"
"","Uttarakhand","1765","0","34.6","15.9","0.5","176","0.0"
"","HP","1656","0","30.5","22.7","0.6","246","0.0"
"","J&K(UT) and Ladakh(UT)","2329","582","49.2","43.8","-0.8","269","11.6"
"","Chandigarh","204","0","3.5","3.5","0.0","18","0.0"
"WR","Chhattisgarh","3384","0","72.2","50.9","-1.2","787","0.0"
"","Gujarat","15818","0","344.0","118.4","3.4","445","0.0"
"","MP","11537","0","221.5","110.7","-2.4","385","0.0"
"","Maharashtra","23287","0","486.1","150.8","-2.1","343","0.0"
"","Goa","493","0","10.4","10.0","-0.1","37","0.1"
"","DD","333","0","7.6","7.5","0.1","34","0.0"
"","DNH","812","0","19.1","19.1","0.0","73","0.0"
"","Essar steel","803","0","5.4","5.7","-0.3","236","0.0"
"SR","Andhra Pradesh","8950","0","185.7","89.0","0.2","396","0.0"
"","Telangana","12105","0","237.6","131.1","-0.1","1168","0.0"
"","Karnataka","12576","0","247.7","83.7","0.2","498","0.0"
"","Kerala","3745","0","79.5","60.2","1.3","244","0.0"
"","Tamil Nadu","14749","0","332.2","186.8","-0.7","441","0.0"
"","Pondy","392","0","8.2","8.4","-0.3","34","0.0"
"ER","Bihar","3807","0","64.8","60.5","-2.9","217","0.0"
"","DVC","2936","0","59.5","-32.8","0.6","257","0.0"
"","Jharkhand","1180","0","20.9","12.3","-0.9","156","0.0"
"","Odisha","3614","0","68.6","7.7","-0.5","233","0.0"
"","West Bengal","6300","0","109.7","28.1","-1.7","228","0.0"
"","Sikkim","113","0","1.5","1.8","-0.4","9","0.0"
"NER","Arunachal Pradesh","121","1","2.3","2.2","-0.1","46","0.0"
"","Assam","1361","22","22.2","18.3","0.4","145","1.5"
"","Manipur","197","2","2.7","2.7","-0.1","24","0.0"
"","Meghalaya","349","0","5.9","3.5","0.5","207","0.1"
"","Mizoram","106","1","1.6","1.3","0.1","42","0.0"
"","Nagaland","127","1","2.2","1.9","0.2","14","0.0"
"","Tripura","223","0","3.6","1.6","-0.2","35","0.0"
