"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10148","0","220.4","133.3","-1.4","66","0.0"
"","Haryana","8343","0","177.2","139.1","-0.5","287","0.0"
"","Rajasthan","9679","0","218.3","61.2","-1.0","725","0.0"
"","Delhi","5100","0","109.3","92.2","-0.2","197","0.0"
"","UP","18071","0","357.5","160.8","-0.4","450","1.2"
"","Uttarakhand","1842","0","39.5","14.3","-1.5","120","0.0"
"","HP","1469","5","29.5","0.0","-1.1","24","0.0"
"","J&K","2124","531","42.5","19.0","3.1","602","10.1"
"","Chandigarh","282","0","5.5","6.6","-1.1","-15","0.0"
"WR","Chhattisgarh","4031","0","96.7","36.8","-1.0","219","0.0"
"","Gujarat","15332","0","338.8","70.0","-1.8","670","0.0"
"","MP","8413","0","185.2","85.8","-3.4","427","0.0"
"","Maharashtra","18133","0","400.5","91.5","-1.9","358","0.0"
"","Goa","541","0","11.3","11.2","-0.5","32","0.0"
"","DD","344","0","7.5","7.1","0.4","58","0.0"
"","DNH","814","0","19.0","19.1","-0.1","34","0.0"
"","Essar steel","293","0","5.7","5.7","0.0","270","0.0"
"SR","Andhra Pradesh","7058","0","158.7","18.8","-0.2","395","0.0"
"","Telangana","8284","0","174.1","97.9","-0.9","590","0.0"
"","Karnataka","9612","0","174.8","55.6","-0.7","504","0.0"
"","Kerala","3344","0","65.6","50.2","2.6","330","0.0"
"","Tamil Nadu","13998","0","300.7","122.1","0.4","846","0.0"
"","Pondy","395","0","8.4","8.6","-0.2","35","0.0"
"ER","Bihar","4960","0","97.1","91.1","1.3","250","0.0"
"","DVC","2857","0","63.4","-34.7","-0.6","200","0.0"
"","Jharkhand","1099","0","23.2","16.1","-1.2","50","0.0"
"","Odisha","4312","0","86.2","34.9","3.4","400","0.0"
"","West Bengal","8235","0","172.5","70.0","3.6","230","0.0"
"","Sikkim","80","0","0.9","1.4","-0.5","10","0.0"
"NER","Arunachal Pradesh","126","2","2.3","2.8","-0.6","22","0.0"
"","Assam","1778","82","31.4","25.7","0.2","199","1.5"
"","Manipur","164","2","2.6","2.4","0.2","16","0.0"
"","Meghalaya","328","0","5.6","-0.2","-0.2","65","0.0"
"","Mizoram","86","1","1.7","1.3","0.1","41","0.0"
"","Nagaland","124","2","2.2","2.1","-0.4","29","0.0"
"","Tripura","276","2","5.0","4.6","-0.1","41","0.0"
