"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5623","0","115.6","26.7","1.1","173","0.0"
"","Haryana","6540","0","121.7","69.0","1.3","202","0.2"
"","Rajasthan","10663","0","206.2","63.1","1.7","408","0.0"
"","Delhi","3369","0","61.2","48.7","-0.6","145","0.0"
"","UP","13628","0","288.8","108.3","-1.0","504","0.0"
"","Uttarakhand","1908","0","34.7","25.6","0.0","137","0.0"
"","HP","1486","0","24.8","20.2","0.1","110","0.3"
"","J&K","2017","368","43.2","40.3","-1.3","82","9.2"
"","Chandigarh","235","0","3.4","3.2","0.3","73","0.0"
"WR","Chhattisgarh","3578","0","78.4","17.7","-1.0","61","0.0"
"","Gujarat","14910","0","320.0","135.3","3.3","596","0.0"
"","MP","9756","0","195.3","108.3","-1.9","361","0.0"
"","Maharashtra","21511","0","445.3","145.2","0.1","362","0.0"
"","Goa","417","0","8.8","8.8","-0.6","36","0.0"
"","DD","338","0","7.4","7.0","0.4","41","0.0"
"","DNH","766","0","17.7","16.9","0.8","73","0.0"
"","Essar steel","453","0","9.5","9.8","-0.3","250","0.0"
"SR","Andhra Pradesh","8705","0","173.9","44.7","0.8","601","0.1"
"","Telangana","9913","0","210.5","94.7","1.1","339","0.1"
"","Karnataka","9895","0","218.6","83.9","-1.1","619","0.1"
"","Kerala","3655","0","72.4","49.0","1.6","252","0.9"
"","Tamil Nadu","14146","0","302.9","156.9","1.8","432","0.1"
"","Pondy","346","0","7.1","7.4","-0.2","41","0.0"
"ER","Bihar","4218","0","69.8","64.8","-2.2","180","0.0"
"","DVC","3039","0","66.4","-54.0","-1.6","200","0.0"
"","Jharkhand","1014","0","19.4","15.1","-0.6","48","0.0"
"","Odisha","4182","0","79.2","34.4","2.9","220","0.0"
"","West Bengal","6890","0","120.1","14.2","1.5","225","0.0"
"","Sikkim","105","0","1.6","1.6","-0.1","42","0.0"
"NER","Arunachal Pradesh","125","5","2.3","1.9","0.5","59","0.0"
"","Assam","1353","68","21.3","17.7","0.8","176","0.9"
"","Manipur","177","3","2.4","2.6","-0.1","21","0.0"
"","Meghalaya","309","0","5.3","3.5","0.0","64","0.0"
"","Mizoram","89","3","1.5","1.3","0.1","23","0.0"
"","Nagaland","131","5","2.1","2.0","0.0","37","0.0"
"","Tripura","229","5","3.1","2.2","-0.1","32","0.3"
