"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3788","0","65.6","40.1","-0.2","252"
"","Haryana","4805","0","72.0","54.3","-0.9","616"
"","Rajasthan","7162","0","151.5","55.0","3.4","401"
"","Delhi","2784","0","48.7","39.1","0.0","269"
"","UP","10183","0","214.4","77.1","-2.3","457"
"","Uttarakhand","1308","80","24.8","13.4","1.9","181"
"","HP","1092","0","20.1","9.2","2.8","218"
"","J&K","2016","356","42.5","32.5","0.8","438"
"","Chandigarh","173","0","3.1","3.1","0.3","29"
"WR","Chhattisgarh","3186","96","69.1","15.3","0.2","272"
"","Gujarat","10903","0","226.8","62.1","1.4","368"
"","MP","6548","0","136.7","75.9","-1.6","465"
"","Maharashtra","17277","62","352.3","83.8","3.6","823"
"","Goa","423","0","8.3","7.7","0.1","117"
"","DD","237","0","4.4","4.3","0.0","41"
"","DNH","566","0","10.8","11.6","1.0","76"
"","Essar steel","453","0","9.5","8.6","1.0","122"
"SR","Andhra Pradesh","6175","0","142.3","20.2","3.7","546"
"","Telangana","5784","136","129.9","72.4","1.0","397"
"","Karnataka","8272","400","176.7","35.0","3.5","440"
"","Kerala","3156","0","61.4","43.3","0.8","176"
"","Tamil Nadu","12007","843","269.6","111.1","0.7","512"
"","Pondy","311","0","6.4","6.3","0.0","40"
"ER","Bihar","2588","200","50.6","47.7","-2.1","225"
"","DVC","2407","0","51.4","-15.3","-2.4","195"
"","Jharkhand","949","0","20.6","13.9","0.5","100"
"","Odisha","3531","0","65.5","20.9","2.4","305"
"","West Bengal","6484","0","116.5","20.0","1.3","245"
"","Sikkim","91","0","1.7","1.2","0.5","30"
"NER","Arunachal Pradesh","105","2","1.6","1.2","0.5","46"
"","Assam","1160","94","19.9","12.0","3.3","148"
"","Manipur","103","2","1.9","1.8","0.1","34"
"","Meghalaya","337","3","4.4","4.0","-1.1","44"
"","Mizoram","81","4","1.1","0.8","0.3","31"
"","Nagaland","104","0","2.5","1.3","1.2","43"
"","Tripura","174","29","2.5","0.0","0.7","75"
