"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5371","0","106.9","42.8","1.0","180","0.0"
"","Haryana","6538","0","125.3","82.3","0.8","196","0.0"
"","Rajasthan","9576","242","200.6","64.3","-0.8","205","1.3"
"","Delhi","3721","0","72.6","60.7","-1.4","111","0.0"
"","UP","12992","0","298.1","123.8","-0.1","415","4.0"
"","Uttarakhand","1711","0","33.8","13.2","0.8","220","0.3"
"","HP","1282","0","25.2","15.2","0.6","106","0.0"
"","J&K","1845","461","40.1","32.4","0.6","192","9.3"
"","Chandigarh","185","0","3.4","3.9","-0.4","7","0.0"
"WR","Chhattisgarh","3540","0","79.7","28.3","-1.3","146","0.0"
"","Gujarat","14455","0","310.8","83.1","1.2","364","0.0"
"","MP","9984","0","224.4","158.2","2.8","948","0.0"
"","Maharashtra","19721","0","419.4","118.3","0.9","347","0.0"
"","Goa","470","0","9.0","9.3","-0.3","111","0.0"
"","DD","323","0","7.3","5.8","1.4","87","0.0"
"","DNH","751","0","17.0","15.9","1.1","79","0.0"
"","Essar steel","471","0","9.4","9.3","0.1","155","0.0"
"SR","Andhra Pradesh","7487","0","162.6","60.8","0.1","330","0.0"
"","Telangana","7433","0","161.5","49.3","-0.7","274","0.0"
"","Karnataka","8089","0","170.7","59.9","2.5","379","0.0"
"","Kerala","3234","0","64.4","46.1","1.0","204","0.0"
"","Tamil Nadu","13024","0","290.0","164.4","-0.3","578","0.0"
"","Pondy","342","0","6.9","7.3","-0.4","26","0.0"
"ER","Bihar","4043","0","70.9","64.3","-1.7","500","0.0"
"","DVC","2986","0","59.8","-16.8","4.2","410","0.0"
"","Jharkhand","1113","0","23.6","16.4","-0.1","60","0.0"
"","Odisha","4450","0","87.3","43.1","3.2","490","0.0"
"","West Bengal","7264","0","127.4","37.3","-0.4","388","0.0"
"","Sikkim","96","0","1.2","0.9","0.3","40","0.0"
"NER","Arunachal Pradesh","112","3","2.2","2.1","0.0","7","0.0"
"","Assam","1521","41","24.8","19.1","0.4","139","0.7"
"","Manipur","158","2","2.2","2.3","-0.1","19","0.0"
"","Meghalaya","284","0","5.7","-0.1","1.0","59","0.0"
"","Mizoram","84","1","1.2","1.0","0.1","15","0.0"
"","Nagaland","117","1","2.0","1.6","-0.2","19","0.0"
"","Tripura","230","4","4.6","2.6","0.4","75","0.0"
