"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5040","0","92.4","38.8","0.1","201"
"","Haryana","5349","719","111.8","59.2","-0.6","202"
"","Rajasthan","9837","0","208.2","83.5","2.4","357"
"","Delhi","3599","132","66.1","48.2","1.4","362"
"","UP","10241","2145","223.0","82.5","-1.4","323"
"","Uttarakhand","1766","60","35.1","26.1","1.8","246"
"","HP","1278","42","24.9","20.2","0.1","120"
"","J&K","1963","346","42.4","33.8","3.4","321"
"","Chandigarh","232","0","4.1","3.7","0.3","56"
"WR","Chhattisgarh","3197","18","67.4","16.7","-0.1","187"
"","Gujarat","11748","53","254.9","47.6","-1.3","577"
"","MP","8393","0","168.8","94.3","-1.1","1212"
"","Maharashtra","17211","61","355.1","88.2","-1.1","829"
"","Goa","369","0","7.0","6.9","-0.6","138"
"","DD","226","0","4.0","4.2","-0.2","76"
"","DNH","636","0","15.2","15.4","0.3","242"
"","Essar steel","371","0","7.3","7.1","0.3","174"
"SR","Andhra Pradesh","5584","0","129.9","27.1","6.1","325"
"","Telangana","5920","300","123.1","69.6","-0.6","302"
"","Karnataka","8371","400","166.4","25.9","2.0","380"
"","Kerala","3282","125","60.8","43.6","2.5","251"
"","Tamil Nadu","10827","200","236.0","76.8","2.7","258"
"","Pondy","301","0","5.7","5.8","-0.1","28"
"ER","Bihar","2513","600","51.0","53.3","-2.7","300"
"","DVC","2303","0","50.7","-19.1","-3.5","200"
"","Jharkhand","1084","0","20.0","10.9","-0.7","130"
"","Odisha","3482","0","63.7","16.4","2.5","240"
"","West Bengal","7107","0","114.2","23.3","6.1","450"
"","Sikkim","88","0","1.8","1.4","0.4","25"
"NER","Arunachal Pradesh","114","2","1.8","1.4","0.4","49"
"","Assam","1126","124","20.0","13.5","1.7","205"
"","Manipur","121","6","1.8","1.9","-0.1","46"
"","Meghalaya","336","0","5.4","4.7","-0.8","52"
"","Mizoram","86","3","1.3","1.0","0.2","22"
"","Nagaland","114","2","2.4","1.5","0.4","33"
"","Tripura","198","14","3.7","0.4","1.2","59"
