"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5053","0","99.4","47.2","-0.5","144","0.0"
"","Haryana","5534","0","100.3","91.7","-0.6","405","0.0"
"","Rajasthan","11445","0","213.0","65.4","-1.9","426","0.0"
"","Delhi","3384","0","62.4","52.4","-1.2","124","0.0"
"","UP","12448","0","238.2","102.9","-0.5","504","0.0"
"","Uttarakhand","1548","0","30.2","18.9","-0.7","126","0.0"
"","HP","1493","7","28.2","21.4","-1.5","0","0.0"
"","J&K","2036","509","37.9","34.2","-3.8","201","9.0"
"","Chandigarh","201","0","3.5","3.4","0.0","20","0.0"
"WR","Chhattisgarh","3389","0","71.4","18.3","-1.4","460","0.0"
"","Gujarat","15753","0","334.7","80.3","-2.4","472","0.0"
"","MP","13096","0","252.8","149.7","-3.0","419","0.0"
"","Maharashtra","21191","0","443.7","138.4","-1.9","403","0.0"
"","Goa","594","0","12.5","12.1","-0.2","59","0.0"
"","DD","326","0","7.4","6.7","0.7","51","0.0"
"","DNH","805","0","17.7","17.8","-0.1","70","0.0"
"","Essar steel","346","0","5.7","5.6","0.1","295","0.0"
"SR","Andhra Pradesh","7840","0","168.6","77.9","0.2","356","0.0"
"","Telangana","8267","0","169.0","68.9","2.1","325","0.0"
"","Karnataka","10190","0","190.8","45.4","0.7","438","0.0"
"","Kerala","3689","0","73.8","54.4","1.9","206","0.0"
"","Tamil Nadu","13178","0","265.8","158.7","-0.5","529","0.0"
"","Pondy","365","0","7.1","7.5","-0.4","36","0.0"
"ER","Bihar","4039","0","69.3","67.8","0.6","50","0.0"
"","DVC","3032","0","61.3","-30.7","-1.6","400","0.0"
"","Jharkhand","1300","0","24.1","17.7","-1.5","31","0.0"
"","Odisha","3971","0","74.5","5.9","2.0","300","0.0"
"","West Bengal","6588","0","113.0","32.9","1.7","140","0.0"
"","Sikkim","100","0","1.6","1.5","0.0","20","0.0"
"NER","Arunachal Pradesh","115","1","2.1","2.1","-0.2","23","0.0"
"","Assam","1408","25","23.1","18.1","0.2","81","0.5"
"","Manipur","160","2","2.6","2.6","0.0","29","0.0"
"","Meghalaya","319","0","5.5","2.7","0.2","21","0.0"
"","Mizoram","99","1","1.8","0.6","0.8","9","0.0"
"","Nagaland","117","2","2.2","2.0","-0.1","2","0.0"
"","Tripura","220","1","3.6","1.9","-0.1","24","0.0"
