"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5766","0","109.2","42.2","0.7","706","0.0"
"","Haryana","5074","0","94.1","64.7","0.5","175","0.0"
"","Rajasthan","10412","0","202.5","55.5","1.6","320","0.0"
"","Delhi","3133","0","57.4","42.0","-1.0","206","0.0"
"","UP","12610","0","273.5","101.7","-0.2","556","0.0"
"","Uttarakhand","1614","0","31.0","13.2","0.5","137","0.0"
"","HP","683","0","14.6","16.3","-8.4","34","0.0"
"","J&K","1908","477","40.2","35.1","-0.4","101","9.5"
"","Chandigarh","157","0","2.8","3.1","-0.3","4","0.0"
"WR","Chhattisgarh","2837","0","66.7","6.6","-1.7","175","0.0"
"","Gujarat","14393","0","311.4","93.2","-0.1","489","0.0"
"","MP","11471","0","278.5","167.2","0.5","372","0.0"
"","Maharashtra","19809","0","411.8","129.2","3.4","513","0.0"
"","Goa","394","0","8.4","8.1","0.3","74","0.0"
"","DD","292","0","6.8","6.2","0.6","40","0.0"
"","DNH","744","0","16.9","16.5","0.4","45","0.0"
"","Essar steel","493","0","10.0","9.8","0.1","161","0.0"
"SR","Andhra Pradesh","7340","0","154.3","53.3","-0.1","416","0.0"
"","Telangana","6837","0","145.4","60.6","-0.6","465","0.0"
"","Karnataka","8292","0","175.9","81.3","2.2","404","0.0"
"","Kerala","3128","0","60.8","49.6","0.6","168","0.0"
"","Tamil Nadu","11340","0","249.1","126.7","2.2","338","0.0"
"","Pondy","273","0","5.6","6.3","-0.7","9","0.0"
"ER","Bihar","3560","0","61.7","56.7","-0.2","130","0.0"
"","DVC","2719","0","59.9","-22.2","1.5","400","0.0"
"","Jharkhand","908","0","20.8","15.2","1.4","120","0.7"
"","Odisha","3884","0","68.0","32.5","2.7","280","0.0"
"","West Bengal","6252","0","106.3","25.0","-0.2","200","0.0"
"","Sikkim","79","0","1.1","0.9","0.2","30","0.0"
"NER","Arunachal Pradesh","108","18","2.5","2.0","0.5","43","0.0"
"","Assam","1345","148","22.1","16.4","1.3","268","0.5"
"","Manipur","139","15","2.3","2.6","-0.3","35","0.0"
"","Meghalaya","283","1","5.1","2.6","0.0","40","0.0"
"","Mizoram","86","1","1.4","1.2","0.1","45","0.0"
"","Nagaland","105","10","2.4","1.7","0.2","28","0.0"
"","Tripura","222","4","3.5","1.9","0.8","57","0.0"
