"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8238","0","176.8","103.2","-0.7","174","0.0"
"","Haryana","7743","0","160.2","115.0","1.1","216","0.1"
"","Rajasthan","11128","0","242.4","59.7","1.9","547","0.0"
"","Delhi","5833","0","111.8","91.1","-3.0","95","0.0"
"","UP","17739","0","359.5","175.6","0.8","243","0.0"
"","Uttarakhand","1884","0","39.6","21.1","-1.2","105","0.0"
"","HP","1224","0","23.7","3.6","-1.0","54","0.0"
"","J&K","1856","464","38.7","18.8","-3.6","152","9.1"
"","Chandigarh","310","0","5.2","5.7","-0.6","52","0.0"
"WR","Chhattisgarh","3219","0","73.9","17.4","-1.4","130","0.0"
"","Gujarat","15164","0","331.9","139.7","1.4","723","0.0"
"","MP","8200","0","171.3","78.8","-5.0","270","0.0"
"","Maharashtra","20003","0","443.3","132.0","-1.1","604","0.0"
"","Goa","416","0","8.6","8.1","0.0","28","0.0"
"","DD","311","0","7.1","6.4","0.8","44","0.0"
"","DNH","753","0","17.9","17.5","0.4","74","0.0"
"","Essar steel","374","0","7.0","6.8","0.2","179","0.0"
"SR","Andhra Pradesh","7502","0","160.0","47.2","0.9","732","0.0"
"","Telangana","6301","0","138.0","35.6","-1.4","404","0.0"
"","Karnataka","6841","0","146.7","43.9","-5.5","383","0.0"
"","Kerala","3072","0","62.0","51.1","0.5","189","0.0"
"","Tamil Nadu","11937","0","284.8","107.2","-0.8","623","0.0"
"","Pondy","347","0","7.2","7.7","-0.5","45","0.0"
"ER","Bihar","4767","0","91.3","87.9","0.6","435","0.0"
"","DVC","3079","0","70.2","-49.5","1.4","405","0.0"
"","Jharkhand","1141","0","21.7","16.4","0.5","135","0.0"
"","Odisha","4571","0","91.8","40.1","2.1","385","0.0"
"","West Bengal","8113","0","159.0","33.4","3.2","445","0.0"
"","Sikkim","70","0","1.5","1.3","0.2","20","0.0"
"NER","Arunachal Pradesh","105","3","2.1","2.3","-0.2","52","0.0"
"","Assam","1633","21","29.9","25.1","0.9","204","0.6"
"","Manipur","141","4","2.3","2.2","0.0","29","0.0"
"","Meghalaya","268","0","4.8","1.8","-0.1","43","0.0"
"","Mizoram","76","1","1.6","1.3","0.0","19","0.0"
"","Nagaland","106","4","2.0","1.9","0.0","21","0.0"
"","Tripura","256","0","4.3","3.6","0.8","37","0.0"
