"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6305","0","126.4","49.1","-1.8","19","0.0"
"","Haryana","7353","0","144.5","106.9","-0.4","132","0.0"
"","Rajasthan","10076","0","226.7","77.9","-1.4","343","0.0"
"","Delhi","5468","0","111.4","94.1","0.3","216","0.0"
"","UP","18697","0","387.1","171.5","0.1","553","0.0"
"","Uttarakhand","1869","0","40.5","19.3","-0.8","211","0.0"
"","HP","1307","0","25.4","5.3","-1.0","201","0.0"
"","J&K","2126","532","41.7","23.4","-2.3","127","9.9"
"","Chandigarh","239","0","4.8","5.5","-0.8","-8","0.0"
"WR","Chhattisgarh","4490","0","103.9","46.4","-3.9","203","0.0"
"","Gujarat","17301","0","387.3","117.3","2.6","512","0.0"
"","MP","9634","0","219.3","96.1","-0.5","411","0.0"
"","Maharashtra","22973","0","513.1","149.8","-1.5","504","0.0"
"","Goa","541","30","13.5","11.4","1.5","44","0.1"
"","DD","331","0","7.4","7.2","0.2","35","0.0"
"","DNH","816","0","19.0","18.9","0.1","68","0.0"
"","Essar steel","302","0","5.7","5.7","0.0","315","0.0"
"SR","Andhra Pradesh","8724","0","189.3","61.8","-0.4","465","0.0"
"","Telangana","8120","0","176.0","53.2","0.2","333","0.0"
"","Karnataka","12023","0","241.9","76.9","0.2","444","0.0"
"","Kerala","3707","0","78.4","54.1","1.1","431","0.0"
"","Tamil Nadu","15741","0","342.2","185.9","-0.3","394","0.0"
"","Pondy","426","0","9.1","9.2","-0.1","51","0.0"
"ER","Bihar","5043","0","99.8","94.4","0.0","140","0.0"
"","DVC","3231","0","68.7","-61.5","0.7","280","0.0"
"","Jharkhand","1273","0","26.5","16.7","0.0","70","0.0"
"","Odisha","5116","0","95.4","30.0","2.9","480","0.0"
"","West Bengal","8821","0","181.2","57.2","3.4","390","0.0"
"","Sikkim","96","0","1.4","1.6","-0.3","30","0.0"
"NER","Arunachal Pradesh","121","3","2.2","2.1","0.1","46","0.0"
"","Assam","1693","23","28.9","23.9","1.8","159","2.9"
"","Manipur","158","4","2.8","2.0","0.8","47","0.0"
"","Meghalaya","297","0","5.0","3.4","0.3","32","0.4"
"","Mizoram","94","3","1.8","1.5","0.1","15","0.0"
"","Nagaland","130","2","2.1","2.0","0.1","30","0.0"
"","Tripura","294","9","5.4","3.7","1.7","49","0.0"
