"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7843","0","176.8","104.7","0.5","270"
"","Haryana","6020","0","119.1","64.8","-5.7","133"
"","Rajasthan","7780","0","167.2","77.6","-11.9","0"
"","Delhi","3982","0","83.7","59.6","-5.9","173"
"","UP","10626","2220","229.1","104.9","-2.0","383"
"","Uttarakhand","1612","0","32.6","13.7","0.9","281"
"","HP","1165","0","23.8","5.2","-2.6","118"
"","J&K","1529","100","31.2","16.5","1.0","175"
"","Chandigarh","223","0","4.4","4.6","-0.2","20"
"WR","Chhattisgarh","2695","10","61.8","10.5","-4.0","39"
"","Gujarat","12536","0","280.4","59.2","0.1","326"
"","MP","6047","0","119.2","50.2","-0.7","335"
"","Maharashtra","14202","94","299.7","62.4","2.7","439"
"","Goa","429","0","8.0","7.6","-0.1","25"
"","DD","265","0","6.6","5.9","0.7","63"
"","DNH","618","0","14.2","13.8","0.4","38"
"","Essar steel","247","0","5.1","5.7","-0.6","51"
"SR","Andhra Pradesh","10229","0","228.8","42.2","2.7","445"
"","Karnataka","6234","300","123.0","15.3","-0.7","425"
"","Kerala","2999","0","55.7","11.7","-1.6","345"
"","Tamil Nadu","11931","188","247.0","83.0","0.2","692"
"","Pondy","306","0","6.4","6.5","-0.1","27"
"ER","Bihar","1986","400","41.5","39.7","1.8","130"
"","DVC","2608","0","56.5","-27.2","2.0","250"
"","Jharkhand","1078","0","20.2","15.5","0.1","80"
"","Odisha","3620","200","70.6","14.2","1.1","210"
"","West Bengal","6813","18","130.9","31.0","5.6","410"
"","Sikkim","95","0","1.2","1.4","-0.2","14"
"NER","Arunachal Pradesh","100","2","1.4","1.3","0.1","61"
"","Assam","1211","114","23.8","13.6","5.2","335"
"","Manipur","108","2","1.5","1.9","-0.3","23"
"","Meghalaya","251","7","3.3","0.7","-0.4","63"
"","Mizoram","52","8","1.1","1.0","-0.1","12"
"","Nagaland","98","2","1.6","1.2","0.1","39"
"","Tripura","210","16","3.2","1.0","0.5","78"
