"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5985","0","114.7","54.3","-1.5","18","0.0"
"","Haryana","6517","0","124.1","87.5","0.5","169","0.1"
"","Rajasthan","13112","0","233.4","57.6","-3.7","284","0.0"
"","Delhi","4120","0","70.7","55.0","-0.4","227","0.0"
"","UP","14418","0","267.8","109.6","0.1","836","1.4"
"","Uttarakhand","2093","0","38.5","21.1","0.2","121","0.0"
"","HP","1679","0","30.3","23.7","-0.7","191","0.0"
"","J&K(UT) and Ladakh(UT)","2526","632","48.0","39.7","0.5","426","11.4"
"","Chandigarh","256","0","4.3","4.1","0.2","41","0.0"
"WR","Chhattisgarh","3553","0","77.0","19.4","-0.6","322","0.0"
"","Gujarat","15713","0","329.7","94.9","0.1","475","0.0"
"","MP","13110","0","239.5","127.7","-4.0","328","0.0"
"","Maharashtra","21645","0","443.6","142.5","0.3","567","0.0"
"","Goa","587","0","12.7","11.9","0.2","31","0.0"
"","DD","330","0","7.3","6.9","0.4","73","0.0"
"","DNH","803","0","18.7","18.7","0.0","44","0.0"
"","Essar steel","348","0","7.2","7.0","0.2","247","0.0"
"SR","Andhra Pradesh","8163","0","167.4","68.3","0.8","742","0.0"
"","Telangana","10694","0","216.1","106.1","0.3","467","0.0"
"","Karnataka","11275","0","202.6","51.0","-0.6","819","0.0"
"","Kerala","3431","0","70.0","56.1","1.1","224","0.0"
"","Tamil Nadu","13029","0","268.8","148.1","-0.4","559","0.0"
"","Pondy","337","0","6.9","7.3","-0.4","31","0.0"
"ER","Bihar","4037","0","71.5","70.9","-0.8","200","0.0"
"","DVC","3543","0","63.5","-32.4","-0.2","300","0.0"
"","Jharkhand","1227","0","25.2","16.1","-0.3","50","0.0"
"","Odisha","3855","0","65.8","10.5","0.4","140","0.0"
"","West Bengal","6123","0","112.6","30.4","1.1","150","0.0"
"","Sikkim","131","0","1.9","1.7","0.2","30","0.0"
"NER","Arunachal Pradesh","123","3","2.2","1.9","0.2","40","0.0"
"","Assam","1368","21","22.1","18.2","0.6","128","0.5"
"","Manipur","202","3","2.6","3.1","-0.5","28","0.0"
"","Meghalaya","351","1","6.2","3.0","0.5","73","0.1"
"","Mizoram","108","2","1.9","1.2","0.4","24","0.0"
"","Nagaland","129","2","2.2","2.3","-0.3","10","0.0"
"","Tripura","239","10","3.5","1.5","0.4","69","0.0"
