"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4439","0","91.6","42.4","-0.5","81"
"","Haryana","5493","0","98.3","63.8","-0.2","143"
"","Rajasthan","8121","0","165.4","49.4","-1.9","95"
"","Delhi","3177","0","62.9","48.0","-1.0","301"
"","UP","11050","1900","243.9","110.7","-1.4","401"
"","Uttarakhand","1609","0","30.1","21.3","0.0","212"
"","HP","1216","0","23.3","12.2","-0.1","58"
"","J&K","1601","100","32.5","22.3","-1.3","65"
"","Chandigarh","182","0","3.3","3.3","0.0","18"
"WR","Chhattisgarh","3336","57","78.4","19.6","0.8","360"
"","Gujarat","11515","15","260.5","48.5","-4.5","491"
"","MP","7047","17","149.1","73.2","-2.9","220"
"","Maharashtra","18677","60","404.7","123.1","3.9","595"
"","Goa","379","51","8.2","7.4","0.2","37"
"","DD","234","1","5.7","5.1","0.6","15"
"","DNH","594","1","13.6","13.2","0.4","56"
"","Essar steel","522","1","8.0","8.0","0.0","65"
"SR","Andhra Pradesh","12196","1000","278.4","87.4","4.6","398"
"","Karnataka","9282","400","197.2","31.7","-0.1","205"
"","Kerala","3466","150","69.1","26.1","1.5","206"
"","Tamil Nadu","11705","1477","276.0","91.5","4.8","532"
"","Pondy","330","0","6.8","6.7","0.1","31"
"ER","Bihar","2277","200","41.7","37.0","2.3","230"
"","DVC","2458","0","56.4","-7.8","-0.5","80"
"","Jharkhand","777","0","20.1","9.9","-1.4","45"
"","Odisha","3793","0","73.5","22.6","-2.5","190"
"","West Bengal","7164","69","145.7","50.9","-5.2","150"
"","Sikkim","113","0","1.2","1.3","-0.1","16"
"NER","Arunachal Pradesh","96","4","1.4","0.9","0.5","46"
"","Assam","1012","185","18.7","11.1","3.0","163"
"","Manipur","102","8","1.6","1.4","0.1","25"
"","Meghalaya","254","21","3.9","3.3","-0.1","78"
"","Mizoram","69","6","1.0","0.9","-0.1","15"
"","Nagaland","88","2","1.6","1.5","-0.2","31"
"","Tripura","229","1","3.1","1.0","-0.4","64"
