"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9899","0","224.8","128.2","0.2","173","0.0"
"","Haryana","8913","0","191.5","129.0","0.8","264","0.6"
"","Rajasthan","8656","0","183.7","80.5","-0.6","252","0.5"
"","Delhi","5822","0","114.5","89.6","0.5","213","0.7"
"","UP","16755","420","356.1","148.7","3.1","348","12.8"
"","Uttarakhand","1680","230","35.8","15.9","1.4","315","3.2"
"","HP","1305","0","25.6","-7.9","9.0","771","2.6"
"","J&K","1971","493","36.6","7.5","3.1","662","8.7"
"","Chandigarh","323","0","6.4","6.3","0.0","42","0.0"
"WR","Chhattisgarh","2925","0","70.0","17.9","-0.2","314","0.0"
"","Gujarat","10742","0","238.8","54.9","0.1","495","0.0"
"","MP","7414","0","154.8","92.9","-0.1","401","0.0"
"","Maharashtra","17133","0","374.1","110.2","0.3","760","0.0"
"","Goa","350","0","8.0","8.1","-0.6","32","0.0"
"","DD","296","0","6.6","6.2","0.4","63","0.0"
"","DNH","704","0","16.1","16.3","-0.2","8","0.0"
"","Essar steel","603","0","10.7","10.4","0.3","232","0.0"
"SR","Andhra Pradesh","6085","0","132","29","3","477","0.0"
"","Telangana","6516","0","141","78","-2","297","0.0"
"","Karnataka","7989","0","168","65","3","388","0.0"
"","Kerala","3353","0","62","48","2","253","0.0"
"","Tamil Nadu","13950","0","296","112","-4","756","0.0"
"","Pondy","344","0","7","8","0","33","0.0"
"ER","Bihar","4072","0","81.4","74.6","1.4","396","0.0"
"","DVC","2845","0","65.5","-35.2","-1.4","342","0.0"
"","Jharkhand","1147","0","23.5","17.6","0.2","145","0.0"
"","Odisha","4135","0","80.8","32.5","1.4","402","0.0"
"","West Bengal","8408","0","159.4","61.2","4.0","478","0.0"
"","Sikkim","69","0","1.3","1.1","0.2","20","0.0"
"NER","Arunachal Pradesh","133","1","1.8","2.5","-0.7","39","0.0"
"","Assam","1592","131","32.4","23.3","4.8","256","0.9"
"","Manipur","137","3","1.6","1.7","-0.1","37","0.0"
"","Meghalaya","246","0","3.7","-1.1","-0.1","124","0.0"
"","Mizoram","74","2","1.2","0.8","0.3","19","0.0"
"","Nagaland","100","4","1.9","1.8","0.0","5","0.0"
"","Tripura","246","2","4.5","3.4","0.0","40","0.0"
