"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5262","0","98.4","27.0","-5.3","173","0.0"
"","Haryana","6058","64","116.9","68.4","1.1","258","0.1"
"","Rajasthan","10161","49","206.1","71.7","3.4","445","0.3"
"","Delhi","3959","0","65.7","52.3","-0.1","236","0.0"
"","UP","14713","350","289.0","98.3","1.5","400","0.3"
"","Uttarakhand","1946","0","35.9","25.8","-0.2","153","0.0"
"","HP","1460","7","26.6","21.9","0.0","81","0.2"
"","J&K","2251","563","46.0","43.2","-1.9","47","10.9"
"","Chandigarh","219","0","3.6","3.7","-0.1","16","0.0"
"WR","Chhattisgarh","3288","0","73.0","8.0","-1.1","224","0.0"
"","Gujarat","14016","0","291.9","71.8","3.1","414","0.0"
"","MP","9638","0","222.6","140.4","-0.7","297","0.0"
"","Maharashtra","20556","0","414.2","114.2","-0.3","398","0.0"
"","Goa","421","0","9.2","8.6","0.1","52","0.0"
"","DD","316","0","6.6","6.4","0.2","68","0.0"
"","DNH","738","0","16.6","16.0","0.6","79","0.0"
"","Essar steel","425","0","7.9","8.4","-0.5","219","0.0"
"SR","Andhra Pradesh","8392","0","164.1","61.2","2.1","416","0.2"
"","Telangana","9288","0","185.5","108.2","-1.4","325","0.2"
"","Karnataka","9819","0","205.0","90.7","2.9","536","0.3"
"","Kerala","3459","0","65.8","53.0","0.8","199","0.1"
"","Tamil Nadu","14009","0","296.6","160.1","4.0","501","0.4"
"","Pondy","329","-","6.6","7.0","-0.5","19","0.0"
"ER","Bihar","3912","0","70.4","64.4","-0.7","365","0.0"
"","DVC","3075","0","63.3","-22.9","-0.4","385","0.0"
"","Jharkhand","1049","0","24.7","14.4","0.1","145","0.0"
"","Odisha","3698","0","65.8","30.6","2.9","425","0.0"
"","West Bengal","5596","0","87.9","8.1","1.7","456","0.0"
"","Sikkim","106","0","1.9","1.7","0.2","20","0.0"
"NER","Arunachal Pradesh","117","3","2.3","2.0","0.3","31","0.0"
"","Assam","1381","17","22.7","17.3","0.8","173","0.2"
"","Manipur","174","4","2.6","3.0","-0.4","21","0.0"
"","Meghalaya","295","1","6.1","3.9","-0.3","16","0.0"
"","Mizoram","89","4","1.7","1.2","-0.3","20","0.0"
"","Nagaland","110","2","2.5","2.1","0.3","60","0.0"
"","Tripura","219","5","3.1","2.3","0.2","59","0.0"
