"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9532","0","212.2","115.0","0.5","228"
"","Haryana","8256","635","181.6","150.0","-0.7","169"
"","Rajasthan","8714","0","191.8","61.8","0.8","326"
"","Delhi","5685","0","112.6","91.6","0.0","181"
"","UP","14748","0","330.8","164.7","3.0","643"
"","Uttarakhand","1877","75","39.4","20.7","2.8","251"
"","HP","1269","0","26.1","2.8","2.8","225"
"","J&K","1668","417","31.6","18.1","-4.1","146"
"","Chandigarh","320","0","6.4","6.3","0.1","37"
"WR","Chhattisgarh","2960","36","70.0","25.1","1.4","500"
"","Gujarat","12809","0","273.8","42.4","-2.0","378"
"","MP","5769","0","122.3","81.5","-2.4","392"
"","Maharashtra","15467","0","343.0","78.1","-4.5","458"
"","Goa","422","0","8.1","7.7","-0.2","104"
"","DD","307","0","6.8","6.4","0.4","60"
"","DNH","736","0","16.7","17.2","-0.6","27"
"","Essar steel","598","0","8.6","8.6","-0.1","232"
"SR","Andhra Pradesh","6429","0","140.4","23.9","-1.8","851"
"","Telangana","5782","0","125.2","63.8","0.0","231"
"","Karnataka","7320","0","149.6","58.7","1.6","521"
"","Kerala","3201","0","60.0","44.9","0.5","170"
"","Tamil Nadu","14305","0","308.1","121.3","0.0","583"
"","Pondy","334","0","7.2","7.6","-0.4","8"
"ER","Bihar","3500","100","69.2","67.2","-0.3","320"
"","DVC","2790","0","62.4","-25.7","0.5","350"
"","Jharkhand","1102","0","20.7","16.0","-0.8","280"
"","Odisha","3903","0","77.9","23.6","-0.9","240"
"","West Bengal","7227","0","142.7","34.5","-2.1","310"
"","Sikkim","73","0","1.0","1.2","-0.1","25"
"NER","Arunachal Pradesh","109","3","1.9","2.2","-0.2","8"
"","Assam","1441","70","27.3","19.7","2.5","257"
"","Manipur","122","5","1.9","2.0","-0.1","31"
"","Meghalaya","260","0","5.0","-0.7","0.6","91"
"","Mizoram","71","3","1.2","0.9","0.2","27"
"","Nagaland","107","3","1.8","1.7","0.0","8"
"","Tripura","259","0","4.0","3.2","0.6","88"
