"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4570","0","91.3","50.2","-0.6","128"
"","Haryana","5856","0","108.4","67.1","-1.0","306"
"","Rajasthan","9601","0","205.9","75.0","1.7","560"
"","Delhi","3216","0","62.4","47.7","-0.2","288"
"","UP","14152","530","255.9","115.6","-3.1","577"
"","Uttarakhand","1622","75","32.6","24.6","0.1","140"
"","HP","1273","0","23.0","17.2","-0.1","59"
"","J&K","1942","485","40.6","31.0","-0.4","161"
"","Chandigarh","172","0","3.3","3.6","0.3","21"
"WR","Chhattisgarh","3201","96","71.0","19.0","1.7","116"
"","Gujarat","11935","0","264.4","56.5","-1.0","285"
"","MP","9450","0","211.5","136.2","-2.6","331"
"","Maharashtra","19165","289","413.8","106.9","-7.7","649"
"","Goa","349","0","7.3","6.0","0.9","76"
"","DD","269","0","6.0","6.2","-0.2","11"
"","DNH","680","0","15.9","16.1","-0.3","5"
"","Essar steel","373","0","7.3","7.1","0.2","87"
"SR","Andhra Pradesh","5550","0","112.9","5.3","3.2","462"
"","Telangana","5931","0","132.4","80.3","1.9","356"
"","Karnataka","7194","1000","154.5","33.4","3.0","1142"
"","Kerala","3263","0","60.7","44.3","2.5","493"
"","Tamil Nadu","7359","0","144.0","63.5","-3.5","970"
"","Pondy","182","0","3.4","3.8","-0.4","49"
"ER","Bihar","3301","100","63.6","62.5","1.1","350"
"","DVC","2406","0","58.3","-9.4","-0.4","285"
"","Jharkhand","1138","0","24.1","14.0","-0.9","110"
"","Odisha","3413","0","63.1","17.1","0.3","301"
"","West Bengal","6838","0","124.3","29.9","0.6","298"
"","Sikkim","88","0","1.4","0.9","0.4","25"
"NER","Arunachal Pradesh","115","3","1.8","1.7","0.1","40"
"","Assam","1367","3","22.5","15.8","1.4","249"
"","Manipur","132","2","2.2","2.1","0.2","41"
"","Meghalaya","314","1","4.4","4.2","-1.4","55"
"","Mizoram","84","1","1.3","1.2","0.0","22"
"","Nagaland","115","3","1.7","1.6","0.1","58"
"","Tripura","237","2","3.8","0.8","0.8","79"
