"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5508","0","109.5","35.1","-0.9","70","0.0"
"","Haryana","6716","86","125.1","77.8","1.1","191","0.4"
"","Rajasthan","12406","0","236.6","62.2","-2.6","245","0.0"
"","Delhi","4284","0","71.3","57.6","1.3","310","0.0"
"","UP","13697","0","268.0","113.7","-0.1","272","1.8"
"","Uttarakhand","2182","0","35.7","26.2","-0.2","103","0.0"
"","HP","1639","0","30.4","25.1","-0.4","84","0.1"
"","J&K","2427","607","42.9","42.0","-4.6","257","10.2"
"","Chandigarh","260","0","3.9","4.2","-0.3","20","0.0"
"WR","Chhattisgarh","3602","0","78.8","25.6","0.0","305","0.0"
"","Gujarat","15170","0","322.6","68.9","1.9","757","0.0"
"","MP","13189","0","237.1","130.8","-0.6","622","0.0"
"","Maharashtra","19506","0","399.3","115.0","0.4","696","0.0"
"","Goa","452","0","11.5","11.3","-0.4","29","0.0"
"","DD","310","0","7.0","7.0","0.0","29","0.0"
"","DNH","743","0","17.6","17.3","0.3","55","0.0"
"","Essar steel","531","0","11.0","10.2","0.8","316","0.0"
"SR","Andhra Pradesh","7546","0","159.5","60.8","1.1","632","0.0"
"","Telangana","8543","0","167.8","71.8","0.2","516","0.0"
"","Karnataka","11646","0","217.6","79.6","-0.2","526","0.0"
"","Kerala","3541","0","70.6","52.5","0.8","176","0.0"
"","Tamil Nadu","14262","0","302.2","156.1","-0.9","531","0.0"
"","Pondy","365","0","7.1","7.3","-0.1","29","0.0"
"ER","Bihar","4142","0","73.3","67.0","1.1","460","0.0"
"","DVC","2998","0","63.9","-43.0","-0.6","396","0.0"
"","Jharkhand","1141","0","24.8","18.1","-0.5","169","0.0"
"","Odisha","3907","0","73.5","22.3","-0.4","267","0.0"
"","West Bengal","6871","0","132.4","29.4","-0.3","309","0.0"
"","Sikkim","99","0","1.5","1.6","-0.2","18","0.0"
"NER","Arunachal Pradesh","124","3","2.2","3.0","-0.8","0","0.0"
"","Assam","1405","23","23.8","18.0","1.4","104","0.3"
"","Manipur","204","6","2.7","2.6","0.1","40","0.0"
"","Meghalaya","368","2","6.3","4.9","-0.1","230","0.0"
"","Mizoram","104","4","1.8","1.6","0.0","14","0.0"
"","Nagaland","112","2","2.2","2.0","0.0","38","0.0"
"","Tripura","229","9","3.8","2.0","-0.1","40","0.0"
