"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10154","0","228.9","135.6","-0.5","90","0.0"
"","Haryana","8035","0","145.6","126.6","-2.3","251","0.0"
"","Rajasthan","9554","0","210.5","62.0","1.4","440","0.0"
"","Delhi","4577","0","91.0","71.8","-1.4","106","0.0"
"","UP","15591","0","315.5","166.3","-0.3","324","0.0"
"","Uttarakhand","1628","0","34.4","13.8","-0.9","189","0.0"
"","HP","1304","0","26.6","-0.1","-0.4","103","0.0"
"","J&K","1951","488","39.8","20.7","-5.2","95","9.4"
"","Chandigarh","228","0","4.6","5.6","-1.0","-17","0.0"
"WR","Chhattisgarh","3458","0","79.5","12.8","-2.2","367","0.0"
"","Gujarat","12117","0","278.0","75.4","2.8","353","0.0"
"","MP","7168","0","153.3","63.3","-0.5","30","0.0"
"","Maharashtra","18679","0","407.2","120.7","-2.3","499","0.0"
"","Goa","403","0","8.6","7.6","0.3","22","0.0"
"","DD","309","0","7.2","6.2","1.0","78","0.0"
"","DNH","767","0","17.9","16.8","1.1","65","0.0"
"","Essar steel","533","0","11.2","10.7","0.5","257","0.0"
"SR","Andhra Pradesh","8200","0","180.5","24.6","1.8","630","0.0"
"","Telangana","9366","0","204.7","63.3","-1.1","525","0.0"
"","Karnataka","8167","0","170.4","34.8","0.3","439","0.0"
"","Kerala","3179","0","61.5","30.2","-0.3","217","0.0"
"","Tamil Nadu","12599","0","265.1","82.0","-1.0","507","0.0"
"","Pondy","293","0","6.4","6.5","-0.1","27","0.0"
"ER","Bihar","4487","0","88.6","89.5","-1.2","100","0.0"
"","DVC","2884","0","62.2","-21.6","3.2","350","0.9"
"","Jharkhand","955","0","20.3","17.1","-2.6","21","0.0"
"","Odisha","4918","0","98.4","34.5","2.8","300","0.0"
"","West Bengal","7255","0","147.9","54.6","1.4","320","0.0"
"","Sikkim","77","0","0.8","1.4","-0.5","0","0.0"
"NER","Arunachal Pradesh","110","5","2.5","2.9","-0.4","30","0.0"
"","Assam","1623","107","31.1","26.5","0.0","92","1.6"
"","Manipur","172","2","2.3","2.8","-0.4","40","0.0"
"","Meghalaya","283","0","5.1","0.6","-0.2","38","0.0"
"","Mizoram","69","4","1.4","0.9","0.1","19","0.0"
"","Nagaland","119","2","2.2","2.2","-0.4","24","0.0"
"","Tripura","253","1","3.9","3.9","0.0","47","0.0"
