"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9712","0","213.9","124.3","-1.1","65","0.0"
"","Haryana","8654","0","179.6","134.5","-0.2","184","0.0"
"","Rajasthan","9950","0","225.8","73.3","-1.4","428","0.0"
"","Delhi","4613","0","98.5","81.8","-0.9","116","0.0"
"","UP","16532","660","326.9","150.8","1.5","914","2.2"
"","Uttarakhand","1882","0","38.3","15.0","0.7","139","0.0"
"","HP","1460","0","29.2","7.6","1.4","117","0.0"
"","J&K","2198","550","41.0","23.5","1.3","411","9.8"
"","Chandigarh","242","0","5.0","5.5","-0.4","9","0.0"
"WR","Chhattisgarh","4327","0","103.5","45.5","2.1","345","0.0"
"","Gujarat","14487","0","317.2","97.2","4.5","544","0.0"
"","MP","7553","0","164.0","70.6","-2.4","259","0.0"
"","Maharashtra","18714","0","409.6","165.9","-0.3","604","0.0"
"","Goa","541","0","11.0","11.0","-0.6","52","0.0"
"","DD","319","0","7.1","6.9","0.2","39","0.0"
"","DNH","804","0","18.4","18.4","0.0","69","0.0"
"","Essar steel","293","0","5.3","5.6","-0.3","267","0.0"
"SR","Andhra Pradesh","7454","0","158.1","44.7","1.8","495","0.0"
"","Telangana","8351","0","179.5","38.3","-1.8","499","0.0"
"","Karnataka","9328","0","177.3","56.1","0.3","496","0.0"
"","Kerala","3541","0","71.4","47.4","1.4","208","0.0"
"","Tamil Nadu","13151","0","280.4","132.6","-0.7","492","0.0"
"","Pondy","373","0","7.6","7.9","-0.3","26","0.0"
"ER","Bihar","5267","0","98.1","96.8","-1.0","200","0.0"
"","DVC","3043","0","62.7","-19.6","-0.2","500","0.0"
"","Jharkhand","1201","0","26.6","22.0","-0.9","50","0.0"
"","Odisha","4581","0","89.7","23.6","8.3","500","0.0"
"","West Bengal","8380","0","166.7","59.5","-1.1","200","0.0"
"","Sikkim","90","0","1.0","1.2","-0.2","15","0.0"
"NER","Arunachal Pradesh","109","9","2.0","2.4","-0.4","15","0.0"
"","Assam","1578","67","27.2","22.1","-0.3","156","8.0"
"","Manipur","147","11","2.5","2.2","0.3","36","0.0"
"","Meghalaya","289","6","5.8","2.3","-0.2","54","0.0"
"","Mizoram","86","7","1.6","1.0","0.5","27","0.0"
"","Nagaland","107","6","2.0","2.3","-0.5","12","0.0"
"","Tripura","274","18","4.7","5.0","-0.3","49","0.1"
