"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9326","0","204.5","112.8","0.1","169"
"","Haryana","7918","0","166.8","108.3","-2.3","197"
"","Rajasthan","7092","0","158.0","42.2","-0.7","177"
"","Delhi","4880","-2","105.0","77.9","0.4","272"
"","UP","11832","-2335","260.5","126.2","0.9","468"
"","Uttarakhand","1698","-75","33.6","17.1","1.1","229"
"","HP","1157","0","24.1","-0.4","0.3","104"
"","J&K","1565","-100","27.4","16.8","0.2","160"
"","Chandigarh","274","0","5.7","5.3","0.4","37"
"WR","Chhattisgarh","0","0","60.8","14.5","-2.5","212"
"","Gujarat","2798","130","222.6","23.2","-1.6","286"
"","MP","9956","0","125.6","61.2","1.6","606"
"","Maharashtra","5733","0","340.2","83.1","-4.8","316"
"","Goa","678","53","9.0","7.8","0.8","16"
"","DD","15578","0","6.1","5.7","0.3","98"
"","DNH","266","0","14.7","15.2","-0.6","38"
"","Essar steel","441","0","10.3","10.7","-0.4","11"
"SR","Andhra Pradesh","5446","0","127.6","30.4","2.7","517"
"","Telangana","5555","500","122.1","69.4","4.1","507"
"","Karnataka","7488","400","152.0","18.0","1.3","373"
"","Kerala","3024","150","55.0","24.1","2.1","323"
"","Tamil Nadu","12640","0","274.8","70.1","1.5","353"
"","Pondy","292","53","6.3","6.0","0.3","36"
"ER","Bihar","2380","0","50.9","46.0","2.3","250"
"","DVC","2593","100","58.6","-13.1","-0.3","340"
"","Jharkhand","902","0","20.4","13.7","0.8","110"
"","Odisha","3654","0","68.7","21.8","-1.4","360"
"","West Bengal","7074","0","142.5","43.8","-1.3","300"
"","Sikkim","68","0","1.1","1.2","-0.1","25"
"NER","Arunachal Pradesh","114","1","1.8","2.1","-0.3","27"
"","Assam","1131","231","24.8","17.2","2.3","221"
"","Manipur","124","1","1.6","2.3","-0.7","44"
"","Meghalaya","260","2","4.3","1.2","-0.3","80"
"","Mizoram","77","1","1.1","1.2","-0.3","13"
"","Nagaland","102","5","1.6","1.7","-0.4","22"
"","Tripura","170","55","2.3","1.7","-0.8","26"
