"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11044","0","233.4","135.0","-2.3","111","0.0"
"","Haryana","9761","0","194.6","145.3","0.0","169","0.0"
"","Rajasthan","9127","0","203.9","57.0","-3.3","195","0.0"
"","Delhi","6097","0","113.9","89.1","-0.7","292","0.0"
"","UP","21061","680","409.2","192.5","1.8","588","0.0"
"","Uttarakhand","1646","0","34.9","10.0","-1.7","67","0.0"
"","HP","1289","33","27.7","-3.5","-1.9","112","0.1"
"","J&K","1890","472","37.9","17.2","-2.3","213","9.0"
"","Chandigarh","271","0","5.3","6.0","-0.6","42","0.0"
"WR","Chhattisgarh","4121","0","95.7","35.5","0.3","207","0.0"
"","Gujarat","13423","0","300.1","76.4","6.9","705","0.0"
"","MP","8236","0","184.0","85.7","-3.5","262","0.0"
"","Maharashtra","17083","0","374.7","119.8","-2.3","475","0.0"
"","Goa","541","0","9.7","9.4","-0.3","33","0.0"
"","DD","316","0","6.9","6.7","0.2","46","0.0"
"","DNH","764","0","17.9","18.1","-0.2","29","0.0"
"","Essar steel","353","0","6.6","5.5","1.1","350","0.0"
"SR","Andhra Pradesh","7577","0","167.9","43.2","0.1","543","0.0"
"","Telangana","7710","0","170.6","69.8","-0.7","471","0.0"
"","Karnataka","9060","0","172.1","25.2","0.1","591","0.0"
"","Kerala","3003","0","60.2","43.7","1.5","204","0.0"
"","Tamil Nadu","12372","0","278.7","116.9","-0.5","320","0.0"
"","Pondy","376","0","7.4","7.7","-0.2","52","0.0"
"ER","Bihar","5710","0","117.9","113.5","-1.4","200","0.0"
"","DVC","2963","0","63.7","-30.8","0.7","110","0.0"
"","Jharkhand","1265","0","25.9","17.6","-1.1","90","0.0"
"","Odisha","4609","0","96.9","25.8","9.0","550","0.0"
"","West Bengal","8498","0","165.2","77.6","0.8","203","0.0"
"","Sikkim","77","0","0.6","1.0","-0.4","10","0.0"
"NER","Arunachal Pradesh","126","1","2.1","2.0","0.1","56","0.0"
"","Assam","1854","80","35.2","31.0","0.1","123","1.7"
"","Manipur","153","2","2.4","2.4","-0.1","25","0.0"
"","Meghalaya","279","0","5.2","2.0","0.2","57","0.0"
"","Mizoram","89","1","1.7","0.6","0.8","64","0.0"
"","Nagaland","135","1","2.1","2.4","-0.5","43","0.0"
"","Tripura","298","1","4.7","3.7","1.2","126","0.0"
