"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5286","0","96.5","32.1","-1.3","58"
"","Haryana","6353","0","111.4","59.2","-1.4","189"
"","Rajasthan","10104","0","218.7","70.4","1.5","308"
"","Delhi","3610","0","62.5","48.5","0.2","253"
"","UP","10693","1190","234.4","102.7","0.4","382"
"","Uttarakhand","1881","0","35.5","25.7","-0.1","100"
"","HP","1404","0","26.3","21.0","0.8","154"
"","J&K","2175","544","44.2","36.8","1.1","192"
"","Chandigarh","215","0","3.8","3.6","0.3","39"
"WR","Chhattisgarh","3043","96","70.3","23.6","0.2","277"
"","Gujarat","12488","26","266.5","69.5","3.9","359"
"","MP","10503","0","219.2","127.9","-4.5","228"
"","Maharashtra","19018","15","387.2","94.2","-2.7","564"
"","Goa","436","0","7.9","8.1","-0.8","43"
"","DD","289","0","4.5","4.7","-0.2","56"
"","DNH","668","0","15.7","15.6","0.1","16"
"","Essar steel","403","0","6.8","5.3","1.5","157"
"SR","Andhra Pradesh","6092","0","130.6","34.1","0.1","350"
"","Telangana","5651","0","133.9","81.5","1.0","239"
"","Karnataka","8162","1500","173.9","47.2","3.2","389"
"","Kerala","3394","0","63.2","48.3","1.4","419"
"","Tamil Nadu","12343","0","250.0","105.0","4.6","598"
"","Pondy","284","0","5.6","5.8","-0.1","21"
"ER","Bihar","3363","250","66.3","64.0","-0.7","325"
"","DVC","2477","100","56.6","-7.7","-0.4","305"
"","Jharkhand","1033","0","22.8","11.6","0.7","135"
"","Odisha","3558","0","66.4","21.7","1.5","345"
"","West Bengal","6454","0","115.9","18.8","1.6","425"
"","Sikkim","76","0","1.8","1.3","0.5","26"
"NER","Arunachal Pradesh","113","2","1.7","1.2","0.5","73"
"","Assam","1269","47","19.5","13.6","0.6","260"
"","Manipur","143","2","2.0","2.3","-0.3","51"
"","Meghalaya","304","0","5.2","3.5","-0.2","61"
"","Mizoram","86","2","1.3","0.9","0.3","40"
"","Nagaland","116","4","1.9","1.3","0.6","58"
"","Tripura","195","4","3.8","-1.0","1.1","65"
