"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11045","0","251.9","134.8","-1.1","108","0.0"
"","Haryana","10090","0","220.1","165.4","-1.4","101","0.0"
"","Rajasthan","11035","0","246.5","81.9","-2.8","245","0.0"
"","Delhi","6348","0","126.9","103.4","0.0","179","0.0"
"","UP","19965","1930","437.4","224.7","1.8","1014","0.0"
"","Uttarakhand","1997","0","43.3","13.9","0.9","186","0.1"
"","HP","1502","2","31.6","0.7","0.3","117","0.0"
"","J&K","2210","553","42.8","20.4","-0.6","218","10.2"
"","Chandigarh","320","0","6.4","7.2","-0.8","13","0.0"
"WR","Chhattisgarh","3816","0","83.8","25.0","0.3","548","0.0"
"","Gujarat","12375","0","278.2","84.6","2.9","491","0.0"
"","MP","8149","0","180.4","88.2","-3.2","244","0.0"
"","Maharashtra","18130","0","395.6","127.1","0.7","739","0.0"
"","Goa","541","0","11.8","10.8","0.4","75","0.0"
"","DD","332","0","7.4","6.9","0.6","42","0.0"
"","DNH","794","0","18.7","18.8","-0.1","32","0.0"
"","Essar steel","308","0","5.7","5.8","-0.1","270","0.0"
"SR","Andhra Pradesh","8672","0","186.9","29.4","0.2","791","0.0"
"","Telangana","9683","0","205.9","58.7","-1.0","578","0.0"
"","Karnataka","10466","0","191.6","32.9","-0.3","788","0.0"
"","Kerala","3188","0","64.5","45.6","1.4","196","0.0"
"","Tamil Nadu","15017","0","329.9","140.6","0.9","865","0.0"
"","Pondy","407","0","8.8","8.8","0.0","51","0.0"
"ER","Bihar","5701","0","103.6","101.0","-1.4","200","0.0"
"","DVC","2861","0","61.1","-26.9","-0.5","170","0.0"
"","Jharkhand","1000","0","23.6","14.6","-0.3","110","0.0"
"","Odisha","4696","0","99.2","20.6","6.8","580","0.0"
"","West Bengal","8560","0","173.9","66.8","3.5","420","0.0"
"","Sikkim","97","0","1.1","1.5","-0.4","20","0.0"
"NER","Arunachal Pradesh","114","1","2.3","2.8","-0.5","1","0.0"
"","Assam","1814","130","35.0","29.3","1.1","159","1.5"
"","Manipur","171","2","2.4","2.5","0.0","25","0.0"
"","Meghalaya","310","0","5.6","1.3","-0.3","54","0.0"
"","Mizoram","94","1","1.8","1.0","0.5","6","0.0"
"","Nagaland","132","1","2.1","2.5","-0.5","42","0.0"
"","Tripura","285","3","4.9","4.5","-0.3","63","0.0"
