"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9014","0","201.8","122.2","0.0","85"
"","Haryana","7936","0","161.1","136.6","-1.0","194"
"","Rajasthan","8098","0","176.9","58.4","-0.3","251"
"","Delhi","4783","2","104.2","91.6","-1.9","124"
"","UP","12389","4575","276.5","147.8","-2.9","434"
"","Uttarakhand","1783","35","37.6","13.1","1.3","155"
"","HP","1285","0","13.2","1.2","0.4","132"
"","J&K","1740","435","34.6","19.8","-0.3","473"
"","Chandigarh","300","0","6.0","6.5","-0.8","0"
"WR","Chhattisgarh","3397","96","80.7","31.9","2.0","313"
"","Gujarat","12445","22","280.2","65.0","-4.0","371"
"","MP","6600","0","139.1","70.2","-4.8","177"
"","Maharashtra","18353","24","396.2","131.4","0.6","342"
"","Goa","407","0","8.6","7.2","0.7","47"
"","DD","297","0","6.6","6.4","0.2","46"
"","DNH","693","0","16.1","16.1","0.0","23"
"","Essar steel","296","0","6.0","5.5","0.5","118"
"SR","Andhra Pradesh","6368","0","143.2","31.8","0.0","744"
"","Telangana","6058","0","136.8","89.0","-1.6","225"
"","Karnataka","6697","1300","152.3","26.0","3.8","694"
"","Kerala","3380","125","64.8","35.3","1.5","315"
"","Tamil Nadu","13156","0","286.3","102.1","2.2","675"
"","Pondy","343","0","7.2","7.1","0.1","31"
"ER","Bihar","3085","100","59.1","55.3","2.5","190"
"","DVC","2563","0","59.0","-16.9","-0.3","50"
"","Jharkhand","1026","0","21.9","14.2","-0.4","90"
"","Odisha","3988","0","74.7","21.4","0.4","100"
"","West Bengal","7561","18","143.4","52.0","-0.4","50"
"","Sikkim","83","0","1.1","0.9","0.3","20"
"NER","Arunachal Pradesh","85","1","1.5","1.8","-0.2","4"
"","Assam","1254","200","22.7","16.0","0.4","234"
"","Manipur","130","2","1.9","1.8","0.1","57"
"","Meghalaya","285","1","4.1","-0.4","-1.0","37"
"","Mizoram","72","2","1.3","1.0","0.2","27"
"","Nagaland","105","5","1.5","1.6","-0.1","25"
"","Tripura","215","3","2.5","0.9","-0.5","86"
