"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5397","0","103.3","37.0","1.3","239"
"","Haryana","6086","0","117.4","73.4","-0.5","166"
"","Rajasthan","9619","0","209.5","70.6","1.7","251"
"","Delhi","3387","0","59.6","43.6","1.7","326"
"","UP","13088","10","276.4","88.4","0.5","357"
"","Uttarakhand","1835","0","33.3","17.8","1.3","278"
"","HP","1385","0","25.2","21.0","0.6","239"
"","J&K","1748","437","35.7","38.1","-5.6","0"
"","Chandigarh","203","0","3.5","3.4","0.1","23"
"WR","Chhattisgarh","3127","0","67.7","6.4","-3.1","225"
"","Gujarat","12754","0","274.6","93.4","0.3","423"
"","MP","11344","0","221.6","123.5","-2.3","268"
"","Maharashtra","20154","0","410.6","115.8","-2.3","460"
"","Goa","415","0","8.3","6.7","1.0","66"
"","DD","284","0","5.6","5.2","0.3","29"
"","DNH","698","0","15.8","16.0","-0.2","65"
"","Essar steel","444","0","8.6","9.3","-0.8","171"
"SR","Andhra Pradesh","6467","0","138.8","15.5","1.2","417"
"","Telangana","7565","0","148.3","67.3","1.8","256"
"","Karnataka","8548","0","186.8","57.9","5.3","490"
"","Kerala","3527","0","64.8","51.1","2.7","256"
"","Tamil Nadu","12173","0","262.8","144.3","3.3","770"
"","Pondy","308","0","6.1","6.3","-0.2","38"
"ER","Bihar","3364","0","60.5","56.4","2.1","150"
"","DVC","2525","0","59.8","-28.8","-1.6","100"
"","Jharkhand","1077","0","22.4","14.3","1.8","100"
"","Odisha","3658","0","62.4","16.6","0.9","200"
"","West Bengal","6265","0","99.2","22.3","2.0","200"
"","Sikkim","87","0","1.6","1.3","0.2","12"
"NER","Arunachal Pradesh","98","1","2.3","1.8","0.5","23"
"","Assam","1375","10","22.3","16.4","1.8","215"
"","Manipur","135","1","2.6","2.4","0.2","27"
"","Meghalaya","270","0","4.7","4.0","-0.4","19"
"","Mizoram","85","1","1.5","1.3","0.2","16"
"","Nagaland","95","3","2.2","1.8","0.3","19"
"","Tripura","207","0","3.2","1.5","-0.1","71"
