"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5625","0","114.3","57.7","0.1","318"
"","Haryana","6374","0","128.8","90.9","-0.1","285"
"","Rajasthan","10095","0","215.7","63.6","1.6","313"
"","Delhi","3326","0","60.7","48.8","0.3","214"
"","UP","13019","0","283.4","103.9","-0.6","279"
"","Uttarakhand","1843","0","33.4","17.9","-0.2","128"
"","HP","1426","0","29.1","18.5","2.3","259"
"","J&K","1947","487","42.5","35.0","-0.4","160"
"","Chandigarh","192","0","3.3","3.4","-0.1","20"
"WR","Chhattisgarh","3603","0","84.5","20.7","0.8","364"
"","Gujarat","13397","0","300.0","91.4","-1.7","341"
"","MP","9863","12","199.6","119.7","-2.1","206"
"","Maharashtra","21661","0","464.4","155.4","-2.5","500"
"","Goa","411","0","9.3","8.3","0.4","104"
"","DD","307","0","7.0","6.5","0.4","62"
"","DNH","718","0","16.3","16.5","-0.1","84"
"","Essar steel","373","0","7.2","6.4","0.8","168"
"SR","Andhra Pradesh","7358","0","160.6","12.6","1.7","809"
"","Telangana","8632","0","176.8","76.9","0.5","547"
"","Karnataka","9523","0","215.5","79.0","2.4","539"
"","Kerala","3613","0","70.3","57.9","2.3","283"
"","Tamil Nadu","13343","0","293.4","156.2","-3.4","616"
"","Pondy","323","0","6.5","7.0","-0.5","22"
"ER","Bihar","3565","0","57.0","54.8","2.2","250"
"","DVC","2834","0","63.2","-41.4","0.3","180"
"","Jharkhand","1126","0","23.8","15.2","2.4","270"
"","Odisha","3826","0","76.1","18.7","1.0","200"
"","West Bengal","7128","0","124.5","27.9","1.0","260"
"","Sikkim","95","0","1.7","1.5","0.2","25"
"NER","Arunachal Pradesh","108","0","2.1","2.0","0.1","30"
"","Assam","1315","71","22.5","16.5","1.7","128"
"","Manipur","138","2","3.0","1.8","1.1","40"
"","Meghalaya","282","0","4.6","4.0","-0.1","36"
"","Mizoram","77","0","1.4","1.3","0.1","15"
"","Nagaland","106","4","1.7","1.8","-0.2","44"
"","Tripura","263","0","3.3","2.0","0.4","22"
