"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7698","0","156.3","76.4","-3.9","65","0.0"
"","Haryana","7197","0","152.5","118.2","-3.7","209","0.0"
"","Rajasthan","10143","0","215.5","66.3","-1.0","341","0.0"
"","Delhi","5482","0","110.5","93.1","-0.4","180","0.1"
"","UP","18080","0","399.9","172.6","-0.6","305","0.0"
"","Uttarakhand","2094","0","42.9","20.0","0.1","171","0.0"
"","HP","1340","0","27.7","6.8","1.4","138","0.0"
"","J&K","2166","542","46.6","26.5","0.5","342","11.0"
"","Chandigarh","267","0","5.1","5.7","-0.7","13","0.0"
"WR","Chhattisgarh","4002","0","91.9","48.2","-1.1","307","0.0"
"","Gujarat","17349","0","378.4","85.6","5.7","654","0.0"
"","MP","8793","0","200.3","100.6","0.0","592","0.0"
"","Maharashtra","22537","0","499.8","129.6","-0.8","538","0.0"
"","Goa","541","0","11.5","9.8","1.1","165","0.0"
"","DD","320","0","7.1","6.7","0.4","85","0.0"
"","DNH","777","0","18.0","18.0","0.0","119","0.0"
"","Essar steel","250","0","4.8","5.7","-0.9","161","0.0"
"SR","Andhra Pradesh","9012","0","193.3","53.6","-0.5","529","0.0"
"","Telangana","8013","0","167.1","42.5","-0.2","765","0.0"
"","Karnataka","11467","0","219.6","56.2","0.0","426","0.0"
"","Kerala","4125","0","85.3","57.7","1.4","234","0.3"
"","Tamil Nadu","15009","0","341.5","151.3","-0.6","607","0.0"
"","Pondy","429","0","9.0","9.1","0.0","74","0.0"
"ER","Bihar","5291","0","104.2","99.1","1.6","300","0.0"
"","DVC","3081","0","66.8","-47.6","0.0","350","0.0"
"","Jharkhand","1000","0","26.5","17.1","-0.5","100","0.0"
"","Odisha","4175","0","91.0","30.4","-1.0","389","0.0"
"","West Bengal","9114","0","174.5","60.8","-0.6","425","0.0"
"","Sikkim","94","0","1.1","1.5","-0.4","20","0.0"
"NER","Arunachal Pradesh","105","3","1.8","2.1","-0.3","34","0.0"
"","Assam","1185","296","19.0","14.7","0.4","224","7.2"
"","Manipur","156","2","2.1","1.8","0.3","52","0.0"
"","Meghalaya","288","1","4.7","2.7","0.0","60","0.4"
"","Mizoram","88","2","1.7","1.2","0.4","28","0.0"
"","Nagaland","115","4","1.8","1.8","-0.1","39","0.1"
"","Tripura","231","3","4.6","4.6","0.1","45","0.1"
