"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9242","0","199.0","119.0","-0.3","120","0.0"
"","Haryana","7203","0","145.9","129.4","0.8","357","0.0"
"","Rajasthan","9604","0","200.4","72.1","-0.5","455","0.0"
"","Delhi","4314","0","92.9","71.6","-1.0","96","0.0"
"","UP","15830","200","304.9","140.8","0.0","234","0.0"
"","Uttarakhand","1904","0","41.5","18.9","2.8","274","0.0"
"","HP","1370","0","27.8","-1.6","1.8","143","0.0"
"","J&K","2137","534","38.2","18.8","-4.3","48","9.1"
"","Chandigarh","249","0","5.1","5.9","-0.8","-1","0.0"
"WR","Chhattisgarh","3544","0","78.4","12.2","-2.9","345","0.0"
"","Gujarat","15155","0","338.2","125.8","2.9","568","0.0"
"","MP","7035","0","142.6","44.6","-2.9","290","0.0"
"","Maharashtra","20496","0","449.7","148.1","-0.1","675","0.0"
"","Goa","403","0","12.7","9.3","-0.3","28","0.0"
"","DD","342","0","7.8","7.3","0.5","54","0.0"
"","DNH","801","0","18.7","17.8","0.9","87","0.0"
"","Essar steel","490","0","9.6","9.8","-0.2","238","0.0"
"SR","Andhra Pradesh","8919","0","187.9","30.9","4.1","771","0.0"
"","Telangana","10464","0","224.5","102.5","1.7","500","0.0"
"","Karnataka","9844","0","201.8","46.6","3.0","756","0.0"
"","Kerala","3295","325","68.3","35.0","0.8","316","1.0"
"","Tamil Nadu","14521","0","325.0","113.9","4.3","868","0.0"
"","Pondy","361","30","7.9","7.3","0.6","74","0.1"
"ER","Bihar","4712","0","92.2","92.0","-0.2","370","0.0"
"","DVC","2809","0","61.4","-29.0","4.4","400","1.4"
"","Jharkhand","1078","100","22.8","17.9","1.9","190","0.3"
"","Odisha","4931","100","102.4","43.3","2.3","425","0.6"
"","West Bengal","7962","0","150.3","59.4","1.1","485","0.0"
"","Sikkim","94","0","1.3","1.3","0.0","20","0.0"
"NER","Arunachal Pradesh","96","2","2.1","2.3","-0.2","30","0.0"
"","Assam","1799","51","32.9","26.9","1.8","92","1.2"
"","Manipur","135","4","1.8","2.5","-0.7","40","0.0"
"","Meghalaya","305","5","5.9","-0.4","0.4","38","0.0"
"","Mizoram","75","3","1.5","1.0","0.1","19","0.0"
"","Nagaland","99","1","2.4","1.8","0.2","24","0.0"
"","Tripura","278","2","4.5","4.3","-0.3","47","0.0"
