"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5584","0","126.1","40.8","-1.0","125","0.0"
"","Haryana","6947","156","127.1","99.1","-0.3","301","0.6"
"","Rajasthan","9800","0","210.6","58.3","-2.1","292","0.0"
"","Delhi","4507","0","94.8","78.8","-2.4","132","0.0"
"","UP","17910","0","347.0","152.7","0.8","703","0.0"
"","Uttarakhand","1810","0","37.8","15.0","0.4","161","0.0"
"","HP","1343","0","26.7","9.4","0.3","117","0.0"
"","J&K","1990","497","42.8","32.3","0.3","172","10.1"
"","Chandigarh","195","0","4.0","4.8","-0.8","7","0.0"
"WR","Chhattisgarh","4481","0","100.5","46.3","-3.3","303","0.0"
"","Gujarat","17262","0","389.4","119.8","3.7","422","0.0"
"","MP","9496","0","211.5","91.2","0.2","538","0.0"
"","Maharashtra","22423","12","501.4","147.3","-0.4","1371","0.2"
"","Goa","521","0","11.8","10.2","1.0","99","0.0"
"","DD","335","0","7.7","7.1","0.6","52","0.0"
"","DNH","812","0","18.8","18.7","0.1","59","0.0"
"","Essar steel","270","0","5.2","5.7","-0.5","166","0.0"
"SR","Andhra Pradesh","8918","0","192.0","62.3","-0.5","412","0.0"
"","Telangana","8987","0","190.1","63.6","-1.2","423","0.0"
"","Karnataka","12301","0","239.3","81.9","-1.2","449","0.0"
"","Kerala","4266","0","87.3","62.6","0.9","281","0.0"
"","Tamil Nadu","16040","0","365.4","205.6","-1.2","480","0.0"
"","Pondy","425","0","8.9","9.1","-0.2","36","0.0"
"ER","Bihar","4799","0","89.7","84.6","-0.3","425","0.0"
"","DVC","3154","0","69.7","-38.4","0.4","345","0.0"
"","Jharkhand","1000","0","23.9","18.2","0.0","185","0.0"
"","Odisha","4290","0","89.3","30.1","1.0","398","0.0"
"","West Bengal","8521","0","171.8","51.4","3.0","402","0.0"
"","Sikkim","99","0","1.2","1.5","-0.3","20","0.0"
"NER","Arunachal Pradesh","123","1","2.3","2.4","-0.1","34","0.0"
"","Assam","1562","8","25.4","21.0","0.3","199","0.5"
"","Manipur","181","2","2.6","2.4","0.2","27","0.0"
"","Meghalaya","346","0","6.4","4.7","0.2","99","0.0"
"","Mizoram","97","1","1.9","1.3","0.5","15","0.0"
"","Nagaland","132","2","2.3","2.1","0.2","35","0.0"
"","Tripura","253","3","4.7","2.9","-0.1","87","0.0"
