"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8345","0","192.8","106.1","-1.1","127","0.0"
"","Haryana","8816","23","189.9","132.8","2.9","292","0.9"
"","Rajasthan","10951","143","222.1","65.0","2.1","424","0.1"
"","Delhi","6429","0","132.4","107.9","-2.3","190","0.1"
"","UP","19480","570","412.6","180.2","-0.1","315","0.0"
"","Uttarakhand","2056","0","43.6","18.2","1.2","201","0.0"
"","HP","1367","0","28.8","4.8","-0.1","79","0.0"
"","J&K","2104","526","41.4","20.0","-3.5","195","6.3"
"","Chandigarh","324","0","6.6","7.1","-0.5","28","0.0"
"WR","Chhattisgarh","3530","0","80.6","28.7","-0.6","184","0.1"
"","Gujarat","16369","0","362.7","115.1","7.0","623","0.0"
"","MP","8305","0","177.3","56.1","-3.6","309","0.0"
"","Maharashtra","21012","0","471.7","142.3","-0.1","282","0.0"
"","Goa","478","0","10.6","9.7","0.2","38","0.0"
"","DD","341","0","7.6","6.9","0.7","57","0.0"
"","DNH","759","0","18.0","17.6","0.5","91","0.0"
"","Essar steel","510","0","11.2","11.0","0.2","211","0.0"
"SR","Andhra Pradesh","8235","0","173.0","44.4","3.2","585","0.0"
"","Telangana","6992","0","152.1","61.4","-0.4","429","0.0"
"","Karnataka","7942","0","167.6","54.1","0.6","550","0.0"
"","Kerala","3094","0","62.4","42.5","0.4","233","0.0"
"","Tamil Nadu","14855","0","335.7","116.1","0.4","430","0.0"
"","Pondy","370","0","7.6","8.1","-0.5","39","0.0"
"ER","Bihar","4847","0","88.7","91.5","-4.2","150","0.0"
"","DVC","2930","0","67.9","-27.0","3.6","250","0.0"
"","Jharkhand","1148","0","23.4","18.0","-0.7","100","0.0"
"","Odisha","4449","0","89.1","45.4","-0.8","250","0.0"
"","West Bengal","8868","0","178.6","63.9","2.7","500","0.0"
"","Sikkim","80","0","1.0","1.3","-0.3","5","0.0"
"NER","Arunachal Pradesh","89","5","2.1","2.8","-0.7","0","0.0"
"","Assam","1567","101","24.8","19.6","-0.3","175","2.0"
"","Manipur","158","5","2.2","2.2","0.0","11","0.0"
"","Meghalaya","329","0","5.4","0.3","0.0","110","0.0"
"","Mizoram","78","5","1.9","0.8","0.4","1","0.0"
"","Nagaland","127","4","2.2","2.2","-0.2","36","0.0"
"","Tripura","221","11","3.4","4.1","0.2","89","0.2"
