"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9821","0","222.8","135.4","-0.8","118","0.0"
"","Haryana","9119","0","192.9","144.3","1.2","257","0.0"
"","Rajasthan","8659","0","185.8","72.2","2.2","454","0.0"
"","Delhi","6216","0","122.9","100.0","-2.8","107","0.1"
"","UP","19101","0","412.6","202.7","1.6","302","0.0"
"","Uttarakhand","2018","0","43.7","29.0","1.9","280","0.6"
"","HP","1342","6","28.3","-0.6","4.6","461","0.0"
"","J&K","2016","504","40.4","17.7","-2.8","121","9.6"
"","Chandigarh","269","0","5.7","6.4","-0.8","30","0.0"
"WR","Chhattisgarh","3307","0","74.6","11.9","-1.8","375","0.0"
"","Gujarat","11692","0","266.2","85.9","4.7","449","0.0"
"","MP","7530","0","165.8","82.9","0.4","422","0.0"
"","Maharashtra","17644","0","379.9","83.2","1.3","509","0.0"
"","Goa","351","0","9.5","8.4","0.4","50","0.0"
"","DD","338","0","7.4","6.2","1.2","82","0.0"
"","DNH","755","0","17.6","16.8","0.8","81","0.0"
"","Essar steel","514","0","10.1","10.0","0.1","305","0.0"
"SR","Andhra Pradesh","7159","0","157.3","11.3","1.6","473","0.0"
"","Telangana","7468","0","157.3","76.6","-2.5","381","0.0"
"","Karnataka","8054","0","160.4","39.8","-6.0","322","0.0"
"","Kerala","2983","0","55.2","26.5","1.0","236","0.0"
"","Tamil Nadu","14711","0","309.0","106.6","-2.5","554","0.0"
"","Pondy","369","0","7.8","8.4","-0.6","15","0.0"
"ER","Bihar","4887","0","89.8","88.2","-0.7","270","0.0"
"","DVC","3331","0","68.6","-26.0","0.2","200","0.0"
"","Jharkhand","1168","0","22.3","16.5","-1.4","50","0.0"
"","Odisha","4080","0","77.2","34.9","3.4","750","0.9"
"","West Bengal","8446","0","168.2","48.1","3.5","480","0.0"
"","Sikkim","88","0","1.1","1.3","-0.2","15","0.0"
"NER","Arunachal Pradesh","112","9","2.2","2.3","-0.1","0","0.0"
"","Assam","1723","89","33.9","27.2","1.7","114","1.1"
"","Manipur","170","3","2.4","2.6","-0.2","10","0.0"
"","Meghalaya","318","0","6.2","0.9","-0.1","35","0.0"
"","Mizoram","90","3","1.7","0.8","0.3","8","0.0"
"","Nagaland","123","4","2.3","1.9","0.0","6","0.0"
"","Tripura","265","1","4.4","4.5","-0.8","1","0.0"
