"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7527","0","175.0","98.4","-1.1","157","0.0"
"","Haryana","6621","0","158.9","115.5","1.0","237","0.0"
"","Rajasthan","10512","0","221.7","63.6","3.4","530","0.0"
"","Delhi","5689","0","116.8","98.2","-0.9","352","0.1"
"","UP","17061","190","315.6","122.8","-3.6","580","0.0"
"","Uttarakhand","1802","0","35.3","13.6","-1.4","283","0.0"
"","HP","899","0","26.6","3.6","0.6","104","0.0"
"","J&K","1979","495","38.9","16.6","-0.8","192","9.2"
"","Chandigarh","304","0","6.1","6.5","-0.5","17","0.0"
"WR","Chhattisgarh","3279","0","72.7","11.0","-1.9","124","0.0"
"","Gujarat","15576","0","339.7","67.4","3.7","377","0.0"
"","MP","7683","0","178.4","89.9","-0.4","407","0.0"
"","Maharashtra","20879","0","469.9","136.8","4.9","463","0.0"
"","Goa","456","0","10.2","9.6","0.3","100","0.0"
"","DD","302","0","5.8","5.5","0.2","37","0.0"
"","DNH","761","0","17.3","17.7","-0.4","-3","0.0"
"","Essar steel","482","0","10.0","9.0","1.0","221","0.0"
"SR","Andhra Pradesh","6750","0","146.5","27.4","4.3","412","0.0"
"","Telangana","6843","0","138.6","65.1","-4.5","388","0.0"
"","Karnataka","7406","0","150.0","57.3","-1.4","433","0.0"
"","Kerala","3642","0","71.4","54.8","1.9","286","0.0"
"","Tamil Nadu","14043","0","302.6","105.0","-1.3","442","0.0"
"","Pondy","366","0","7.8","8.0","-0.2","19","0.0"
"ER","Bihar","3987","0","56.4","57.7","-4.8","500","0.0"
"","DVC","2837","0","62.6","-43.3","1.9","300","0.0"
"","Jharkhand","1184","0","21.7","17.5","-1.2","250","0.0"
"","Odisha","3983","0","83.3","24.3","5.8","400","0.0"
"","West Bengal","7935","0","145.0","43.8","3.6","200","0.0"
"","Sikkim","79","0","1.3","1.3","0.0","20","0.0"
"NER","Arunachal Pradesh","98","4","2.0","2.1","-0.1","34","0.0"
"","Assam","1590","72","27.9","19.2","3.4","181","0.6"
"","Manipur","133","3","2.3","2.1","0.2","22","0.0"
"","Meghalaya","279","0","4.3","1.0","0.3","130","0.0"
"","Mizoram","75","3","1.4","1.3","0.0","15","0.0"
"","Nagaland","109","3","2.3","2.0","0.1","5","0.0"
"","Tripura","260","1","4.7","3.5","0.0","19","0.0"
