"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5373","0","103.0","56.1","0.7","262"
"","Haryana","6355","0","121.4","71.1","0.0","215"
"","Rajasthan","10527","0","212.8","74.7","2.2","401"
"","Delhi","3635","0","63.6","48.1","0.2","215"
"","UP","10835","1930","240.2","101.1","3.9","458"
"","Uttarakhand","1964","0","35.7","24.4","1.9","243"
"","HP","1424","0","25.9","22.1","0.7","112"
"","J&K","1979","495","37.6","35.2","-1.9","74"
"","Chandigarh","211","0","3.6","3.5","0.3","23"
"WR","Chhattisgarh","3437","96","81.1","25.9","0.5","203"
"","Gujarat","12642","0","282.4","55.2","4.6","318"
"","MP","10140","0","201.6","111.0","-2.1","579"
"","Maharashtra","18221","8","379.1","93.9","-5.5","501"
"","Goa","417","0","8.4","7.4","0.4","115"
"","DD","292","0","6.5","6.4","0.2","29"
"","DNH","694","0","16.2","16.3","0.0","70"
"","Essar steel","398","0","6.6","7.4","-0.9","154"
"SR","Andhra Pradesh","7116","0","149.7","13.0","1.7","320"
"","Telangana","6351","0","143.3","88.7","3.4","181"
"","Karnataka","9397","600","201.8","50.5","3.1","388"
"","Kerala","3464","0","67.4","47.3","1.7","210"
"","Tamil Nadu","13557","0","289.8","138.6","3.4","457"
"","Pondy","315","0","6.4","6.5","-0.1","33"
"ER","Bihar","3427","0","64.4","60.1","2.0","190"
"","DVC","2862","0","60.7","-20.4","0.0","140"
"","Jharkhand","1059","0","21.6","11.6","-0.2","105"
"","Odisha","3390","0","58.7","20.3","1.4","220"
"","West Bengal","7114","0","121.0","24.8","1.0","170"
"","Sikkim","111","0","1.8","1.4","0.4","24"
"NER","Arunachal Pradesh","110","2","2.0","1.6","0.4","89"
"","Assam","1319","30","21.7","15.3","1.8","213"
"","Manipur","152","3","2.6","2.5","0.0","14"
"","Meghalaya","329","1","5.9","4.9","-0.1","50"
"","Mizoram","80","2","1.5","1.1","0.3","19"
"","Nagaland","115","2","2.1","1.7","0.4","37"
"","Tripura","191","1","3.0","0.3","0.6","104"
