"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","3521","0","69.6","46.2","-1.6","112","0.0"
"","Haryana","4668","0","85.9","72.2","-1.3","201","0.0"
"","Rajasthan","9839","0","171.4","48.4","0.9","749","0.0"
"","Delhi","2379","0","46.0","35.2","-1.5","161","0.0"
"","UP","12751","0","241.6","111.4","1.2","509","0.0"
"","Uttarakhand","1128","0","19.5","7.0","-1.0","77","0.0"
"","HP","967","0","15.6","8.5","-4.0","23","0.0"
"","J&K(UT) and Ladakh(UT)","2057","514","42.8","36.3","-1.5","277","10.1"
"","Chandigarh","136","0","2.3","2.6","-0.3","14","0.0"
"WR","Chhattisgarh","3508","0","80.8","30.6","-2.1","287","0.0"
"","Gujarat","12222","0","263.0","54.9","2.3","597","0.0"
"","MP","9455","0","178.9","111.1","-2.0","398","0.0"
"","Maharashtra","18693","0","394.4","123.6","0.9","721","0.0"
"","Goa","364","0","7.2","7.2","0.0","36","0.0"
"","DD","234","0","4.6","4.5","0.1","27","0.0"
"","DNH","627","0","12.9","13.1","-0.2","18","0.0"
"","Essar steel","557","0","2.1","1.4","0.7","247","0.0"
"SR","Andhra Pradesh","8784","0","175.4","82.5","-0.3","595","0.0"
"","Telangana","10379","0","210.7","112.3","0.0","1154","0.0"
"","Karnataka","12348","0","231.2","72.8","0.8","671","0.0"
"","Kerala","3600","0","69.9","57.4","1.4","259","0.0"
"","Tamil Nadu","12833","0","290.7","190.9","-0.3","352","0.0"
"","Puducherry","270","0","5.0","5.6","-0.6","18","0.0"
"ER","Bihar","3822","0","69.9","67.4","1.0","355","0.0"
"","DVC","1906","0","38.1","-32.6","0.5","381","0.0"
"","Jharkhand","1293","0","23.9","15.9","-1.1","95","0.0"
"","Odisha","3940","0","74.7","5.0","1.0","378","0.0"
"","West Bengal","5743","0","106.4","26.2","0.9","501","0.0"
"","Sikkim","110","0","1.5","1.7","-0.2","21","0.0"
"NER","Arunachal Pradesh","110","2","2.0","1.6","0.2","0","0.0"
"","Assam","1273","7","21.3","17.7","-0.2","113","0.5"
"","Manipur","186","4","2.6","2.3","0.3","21","0.0"
"","Meghalaya","311","0","5.3","3.9","0.2","54","0.1"
"","Mizoram","94","2","1.7","1.4","0.1","17","0.0"
"","Nagaland","120","2","2.0","1.9","0.1","9","0.0"
"","Tripura","230","1","3.6","2.7","0.1","48","0.0"
