"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5107","0","99.2","38.0","0.3","190"
"","Haryana","6340","0","118.6","82.0","0.3","350"
"","Rajasthan","9982","0","214.0","69.6","2.6","260"
"","Delhi","3660","0","61.3","48.8","0.7","260"
"","UP","13210","0","278.5","84.6","-0.5","295"
"","Uttarakhand","1942","0","34.2","19.8","-0.2","211"
"","HP","1410","0","24.4","21.7","-0.8","107"
"","J&K","1718","430","29.5","31.9","-7.1","89"
"","Chandigarh","217","0","3.5","3.6","-0.1","16"
"WR","Chhattisgarh","3212","0","72.8","8.2","-0.2","219"
"","Gujarat","13552","0","285.3","84.8","2.3","452"
"","MP","9926","0","216.1","131.7","0.1","435"
"","Maharashtra","20014","0","403.2","135.2","1.3","500"
"","Goa","545","0","8.7","8.5","-0.2","42"
"","DD","292","0","6.6","6.5","0.1","37"
"","DNH","712","0","16.2","16.4","-0.2","39"
"","Essar steel","509","0","10.1","9.8","0.2","164"
"SR","Andhra Pradesh","7040","0","149.9","5.9","2.3","473"
"","Telangana","8372","0","157.9","65.5","1.4","321"
"","Karnataka","9323","0","199.7","69.9","4.8","550"
"","Kerala","3485","0","64.5","54.7","2.3","176"
"","Tamil Nadu","14008","0","293.2","149.4","3.1","650"
"","Pondy","315","0","6.3","6.7","-0.5","16"
"ER","Bihar","3571","0","62.4","60.6","-2.0","100"
"","DVC","2370","0","59.5","-38.6","-1.7","150"
"","Jharkhand","1108","0","23.3","15.4","1.8","125"
"","Odisha","4067","0","70.5","25.7","1.2","200"
"","West Bengal","6423","0","103.7","25.7","2.0","200"
"","Sikkim","121","0","2.0","1.6","0.4","25"
"NER","Arunachal Pradesh","119","3","1.9","1.7","0.2","25"
"","Assam","1381","16","22.2","16.3","2.0","135"
"","Manipur","136","7","2.0","2.2","-0.3","41"
"","Meghalaya","284","0","4.6","3.7","-0.1","72"
"","Mizoram","87","1","1.4","1.1","0.2","28"
"","Nagaland","107","6","2.1","1.6","0.5","29"
"","Tripura","212","0","3.2","0.6","0.6","65"
