"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5758","0","123.0","33.7","-0.7","111","0.0"
"","Haryana","6304","100","125.0","87.9","-0.1","140","0.5"
"","Rajasthan","11001","0","223.0","50.9","2.2","569","0.0"
"","Delhi","3664","0","71.8","53.2","-0.2","378","0.0"
"","UP","13268","210","285.4","115.8","0.5","362","0.3"
"","Uttarakhand","1860","0","35.0","15.5","0.6","151","0.0"
"","HP","1481","0","27.8","15.9","1.8","235","0.0"
"","J&K","1657","414","30.6","37.6","-14.2","247","7.3"
"","Chandigarh","179","0","3.3","3.2","0.1","23","0.0"
"WR","Chhattisgarh","4039","0","86.4","32.6","-0.6","352","0.0"
"","Gujarat","15951","0","356.5","106.0","5.9","576","0.0"
"","MP","12244","0","259.0","140.3","-2.9","578","0.0"
"","Maharashtra","22586","0","483.9","162.0","-2.3","570","0.0"
"","Goa","475","0","9.8","8.9","0.2","58","0.0"
"","DD","320","0","7.2","6.2","1.0","105","0.0"
"","DNH","695","0","16.0","15.2","0.8","75","0.0"
"","Essar steel","606","0","11.7","12.0","-0.3","233","0.0"
"SR","Andhra Pradesh","8915","0","191.9","64.6","8.2","959","0.0"
"","Telangana","9729","0","210.0","89.6","2.0","610","0.0"
"","Karnataka","10544","0","215.6","46.1","2.5","584","0.0"
"","Kerala","3407","320","69.9","42.7","1.3","278","1.4"
"","Tamil Nadu","14741","0","312.5","154.0","4.8","809","0.0"
"","Pondy","337","20","7.0","7.1","-0.1","37","0.1"
"ER","Bihar","4507","0","80.9","73.3","4.6","100","0.0"
"","DVC","3070","0","63.8","-26.2","0.9","150","0.0"
"","Jharkhand","1000","0","21.9","15.6","1.6","150","0.8"
"","Odisha","4685","350","93.6","31.3","1.6","300","1.1"
"","West Bengal","6902","0","111.8","26.8","2.0","200","0.0"
"","Sikkim","94","0","1.3","1.2","0.1","20","0.0"
"NER","Arunachal Pradesh","120","2","2.0","2.0","0.1","2","0.0"
"","Assam","1550","33","25.8","20.3","1.5","184","0.9"
"","Manipur","175","3","2.4","2.3","0.2","39","0.0"
"","Meghalaya","303","0","5.4","2.7","-0.1","24","0.0"
"","Mizoram","87","1","1.6","1.0","0.2","0","0.0"
"","Nagaland","117","2","2.1","1.7","0.0","18","0.0"
"","Tripura","238","2","4.8","2.3","0.6","22","0.0"
