"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5390","0","105.8","38.6","-0.7","54","0.0"
"","Haryana","6456","0","123.0","80.0","0.4","147","0.0"
"","Rajasthan","12115","0","236.5","50.5","-2.3","140","0.0"
"","Delhi","3945","0","67.1","60.2","-0.2","256","0.0"
"","UP","12325","0","257.5","102.2","1.3","438","0.9"
"","Uttarakhand","2044","0","37.8","24.8","-0.5","75","0.0"
"","HP","1595","0","29.0","23.3","0.0","53","0.0"
"","J&K","2804","495","49.4","44.3","5.0","252","11.6"
"","Chandigarh","230","0","3.6","3.9","-0.3","20","0.0"
"WR","Chhattisgarh","3956","0","86.6","26.8","1.3","462","0.9"
"","Gujarat","15078","0","323.4","81.0","2.3","449","0.0"
"","MP","12938","0","236.3","118.1","0.1","489","0.0"
"","Maharashtra","20268","0","420.1","121.4","1.6","462","0.0"
"","Goa","498","0","12.3","11.1","0.6","51","0.0"
"","DD","313","0","7.1","6.9","0.1","25","0.0"
"","DNH","776","0","18.1","17.9","0.2","42","0.0"
"","Essar steel","537","0","10.9","10.7","0.3","261","0.0"
"SR","Andhra Pradesh","8133","0","174.8","62.9","0.0","496","0.0"
"","Telangana","9229","0","193.1","72.4","1.1","498","0.0"
"","Karnataka","10653","0","212.3","78.1","-0.8","492","0.0"
"","Kerala","3709","0","73.2","61.2","0.8","176","0.0"
"","Tamil Nadu","14914","0","309.9","144.8","-0.8","488","0.0"
"","Pondy","373","0","7.4","7.6","-0.3","45","0.0"
"ER","Bihar","3922","0","72.1","65.4","1.3","460","0.0"
"","DVC","3020","0","64.1","-43.1","-0.2","396","0.0"
"","Jharkhand","1082","0","24.2","17.4","0.4","169","0.0"
"","Odisha","3500","0","73.7","24.0","0.5","267","0.0"
"","West Bengal","6966","0","126.9","19.1","-0.4","309","0.0"
"","Sikkim","100","0","1.3","1.6","-0.3","18","0.0"
"NER","Arunachal Pradesh","125","2","2.1","2.4","-0.4","31","0.0"
"","Assam","1445","25","23.2","19.0","0.1","98","0.1"
"","Manipur","168","2","2.5","2.7","-0.3","14","0.2"
"","Meghalaya","360","0","6.0","5.2","-0.2","34","0.0"
"","Mizoram","98","2","2.0","1.5","0.2","16","0.1"
"","Nagaland","124","2","2.1","1.8","0.1","32","0.2"
"","Tripura","225","1","3.4","1.9","-0.3","27","0.0"
