"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9648","0","205.3","111.1","-0.5","82","0.0"
"","Haryana","8352","38","170.2","122.0","1.0","277","0.1"
"","Rajasthan","9137","0","203.3","38.4","0.0","378","0.0"
"","Delhi","5113","0","106.5","85.2","-1.2","204","0.0"
"","UP","16733","0","339.6","155.1","1.0","319","0.0"
"","Uttarakhand","1856","0","38.2","18.1","-0.8","121","0.3"
"","HP","1328","14","27.9","-0.9","2.8","291","0.2"
"","J&K","1880","470","37.3","17.7","-4.4","71","8.9"
"","Chandigarh","255","0","5.0","5.4","-0.3","27","0.0"
"WR","Chhattisgarh","4220","60","96.8","23.4","0.0","592","0.9"
"","Gujarat","16165","0","362.5","80.0","5.9","530","0.0"
"","MP","8547","0","188.1","80.7","-0.5","513","0.0"
"","Maharashtra","20789","0","466.1","156.8","3.1","461","0.0"
"","Goa","425","0","12.1","6.7","2.4","118","0.0"
"","DD","317","0","6.6","6.2","0.5","64","0.0"
"","DNH","765","0","16.2","17.0","-0.8","58","0.0"
"","Essar steel","558","0","10.9","11.1","-0.3","244","0.0"
"SR","Andhra Pradesh","8329","0","180.4","61.6","-0.5","498","0.0"
"","Telangana","9839","0","217.0","108.4","-1.2","456","0.0"
"","Karnataka","9170","0","193.8","50.8","-2.1","360","0.0"
"","Kerala","3496","0","69.5","43.3","0.6","306","0.0"
"","Tamil Nadu","14131","0","313.3","149.4","-0.2","489","0.0"
"","Pondy","343","0","7.4","7.6","-0.2","30","0.0"
"ER","Bihar","4839","0","95.3","90.3","4.2","315","0.0"
"","DVC","2936","0","62.6","-29.5","5.0","553","0.0"
"","Jharkhand","998","0","25.4","17.3","0.7","36","0.0"
"","Odisha","4620","0","95.5","28.2","1.6","400","0.0"
"","West Bengal","8443","0","168.3","60.7","2.9","400","0.0"
"","Sikkim","85","0","1.1","0.7","0.3","63","0.0"
"NER","Arunachal Pradesh","121","2","2.4","3.3","-0.9","8","0.0"
"","Assam","1641","44","30.4","23.3","1.3","234","1.2"
"","Manipur","170","3","2.2","2.3","-0.1","59","0.0"
"","Meghalaya","298","0","4.2","-1.0","1.0","18","0.0"
"","Mizoram","78","2","1.5","1.3","-0.1","10","0.0"
"","Nagaland","110","8","2.2","1.9","-0.1","0","0.0"
"","Tripura","267","3","3.7","3.6","-0.1","57","0.0"
