"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9639","0","213.9","122.5","-0.5","187","0.0"
"","Haryana","8613","0","184.0","126.5","2.1","244","0.0"
"","Rajasthan","10320","0","228.3","89.9","2.2","413","0.0"
"","Delhi","5578","0","117.5","93.1","-1.8","159","0.0"
"","UP","16990","180","373.1","184.4","2.0","928","5.4"
"","Uttarakhand","1868","0","40.6","12.9","-0.1","192","0.0"
"","HP","1296","0","27.5","-0.8","2.3","148","0.0"
"","J&K","2034","509","40.6","14.5","0.0","301","9.6"
"","Chandigarh","242","0","5.2","6.0","-0.7","10","0.0"
"WR","Chhattisgarh","3837","0","89.5","30.4","-0.3","214","0.2"
"","Gujarat","11660","0","256.2","69.3","-1.9","434","0.0"
"","MP","8025","0","172.8","97.0","1.0","421","0.0"
"","Maharashtra","17217","0","371.1","104.9","0.0","500","0.0"
"","Goa","412","0","9.1","8.5","0.2","87","0.0"
"","DD","321","0","7.2","6.5","0.7","70","0.0"
"","DNH","733","0","17.2","17.1","0.1","46","0.0"
"","Essar steel","88","0","1.4","0.9","0.5","175","0.0"
"SR","Andhra Pradesh","6695","0","150","24","1.8","404","0.0"
"","Telangana","7526","0","163","75","-2.2","251","0.0"
"","Karnataka","8066","0","167","62","1.5","413","0.0"
"","Kerala","3260","0","63","45","1.4","271","0.0"
"","Tamil Nadu","13483","0","286","86","5.0","433","0.0"
"","Pondy","339","0","7","7","-0.1","57","0.0"
"ER","Bihar","4231","0","80.7","76.4","0.8","200","0.0"
"","DVC","2763","0","61.4","-28.0","3.0","400","0.0"
"","Jharkhand","1263","0","24.7","17.5","-0.2","205","0.0"
"","Odisha","4592","0","85.7","24.4","2.8","390","0.0"
"","West Bengal","7986","0","155.0","52.9","-0.1","370","0.0"
"","Sikkim","88","0","1.1","1.2","-0.1","9","0.0"
"NER","Arunachal Pradesh","108","2","1.8","2.0","-0.3","70","0.0"
"","Assam","1620","67","30.7","22.8","3.5","301","1.1"
"","Manipur","135","6","2.0","2.0","-0.1","31","0.1"
"","Meghalaya","296","0","4.8","-1.9","-0.2","113","0.0"
"","Mizoram","68","2","1.2","1.2","0.0","18","0.0"
"","Nagaland","103","2","1.9","1.8","0.0","32","0.0"
"","Tripura","163","33","3.4","2.8","0.8","117","0.3"
