"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6274","0","120.5","63.9","-0.4","125","0.0"
"","Haryana","6700","0","131.6","86.3","1.0","230","0.3"
"","Rajasthan","13913","484","250.3","84.7","4.1","604","0.0"
"","Delhi","4129","0","71.7","55.6","-0.4","196","0.0"
"","UP","16241","245","290.9","114.8","1.0","740","0.2"
"","Uttarakhand","2183","0","39.3","21.7","0.5","150","0.0"
"","HP","1702","0","30.1","24.4","-1.5","27","0.0"
"","J&K(UT) and Ladakh(UT)","2646","661","50.2","44.7","0.1","420","12.4"
"","Chandigarh","269","0","4.1","4.0","0.1","19","0.0"
"WR","Chhattisgarh","3477","0","74.1","28.5","-1.6","177","0.0"
"","Gujarat","15541","0","332.6","88.0","3.1","580","0.0"
"","MP","14324","0","262.7","136.5","-3.1","348","0.0"
"","Maharashtra","22638","0","464.8","149.4","-1.7","572","0.0"
"","Goa","482","0","10.0","9.8","-0.3","30","0.0"
"","DD","332","0","7.4","7.1","0.3","36","0.0"
"","DNH","774","0","18.1","18.2","-0.1","40","0.0"
"","Essar steel","757","0","5.4","5.4","0.0","231","0.0"
"SR","Andhra Pradesh","9268","0","184.6","65.2","-0.1","332","0.0"
"","Telangana","11455","0","228.9","118.9","0.1","547","0.0"
"","Karnataka","12389","0","239.1","74.4","0.0","620","0.0"
"","Kerala","3719","0","75.6","56.0","1.5","197","0.0"
"","Tamil Nadu","14415","0","311.0","167.0","0.3","476","0.0"
"","Pondy","369","0","7.5","7.7","-0.2","28","0.0"
"ER","Bihar","4450","0","77.4","74.3","-0.4","200","0.0"
"","DVC","3213","0","63.6","-40.9","-0.5","150","0.0"
"","Jharkhand","1299","0","25.2","20.3","-0.4","100","0.0"
"","Odisha","3643","0","68.9","1.0","1.5","220","0.0"
"","West Bengal","6339","0","119.9","25.1","-0.4","220","0.0"
"","Sikkim","145","0","2.0","1.7","0.3","30","0.0"
"NER","Arunachal Pradesh","129","1","2.3","2.3","-0.1","20","0.0"
"","Assam","1405","22","22.7","20.4","-0.3","123","0.3"
"","Manipur","214","1","2.7","3.1","-0.4","19","0.0"
"","Meghalaya","386","0","6.6","6.1","-0.2","55","0.3"
"","Mizoram","106","2","1.8","1.8","-0.3","28","0.0"
"","Nagaland","120","1","2.4","2.1","0.2","19","0.0"
"","Tripura","225","0","3.1","1.7","-0.4","27","0.0"
