"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5516","0","105.3","31.8","-0.3","146","0.0"
"","Haryana","6485","0","118.9","73.7","0.0","212","0.0"
"","Rajasthan","11214","0","227.0","63.4","-1.2","254","0.0"
"","Delhi","4147","0","70.8","55.1","-0.7","213","0.0"
"","UP","13345","0","242.7","92.6","0.8","268","0.8"
"","Uttarakhand","1943","0","37.3","27.0","-0.5","147","0.0"
"","HP","1585","6","29.3","24.0","0.3","238","0.1"
"","J&K","2356","589","45.3","42.3","-4.2","123","10.5"
"","Chandigarh","241","0","3.8","3.9","-0.1","42","0.0"
"WR","Chhattisgarh","3825","0","82.7","34.9","-0.8","343","0.0"
"","Gujarat","15177","0","327.6","89.1","1.1","890","0.0"
"","MP","13041","0","241.9","131.9","-0.9","568","0.0"
"","Maharashtra","20906","0","417.4","130.2","0.5","533","0.0"
"","Goa","498","0","12.0","10.9","0.5","26","0.0"
"","DD","314","0","7.2","6.9","0.3","30","0.0"
"","DNH","780","0","18.2","17.9","0.3","46","0.0"
"","Essar steel","534","0","10.9","10.9","0.0","519","0.0"
"SR","Andhra Pradesh","8246","0","167.5","63.8","1.2","658","0.0"
"","Telangana","9210","0","185.8","89.2","0.3","401","0.0"
"","Karnataka","11224","0","216.0","87.6","-0.3","819","0.0"
"","Kerala","3412","0","65.1","49.2","1.0","212","0.0"
"","Tamil Nadu","13966","0","289.8","142.4","-0.1","522","0.0"
"","Pondy","360","0","7.0","7.2","-0.3","30","0.0"
"ER","Bihar","3933","0","68.7","65.2","-1.9","460","0.0"
"","DVC","3285","0","67.6","-45.7","-1.4","396","0.0"
"","Jharkhand","1159","0","24.5","18.3","-0.7","169","0.0"
"","Odisha","4020","0","81.8","33.8","0.0","267","0.0"
"","West Bengal","6676","0","125.7","24.0","1.0","309","0.0"
"","Sikkim","98","0","1.4","2.2","-0.8","18","0.0"
"NER","Arunachal Pradesh","117","2","2.1","2.0","0.1","38","0.0"
"","Assam","1387","36","23.3","18.8","1.3","90","0.3"
"","Manipur","176","2","2.8","3.0","-0.3","17","0.0"
"","Meghalaya","337","0","5.9","5.3","-0.2","30","0.0"
"","Mizoram","95","3","1.9","1.7","0.0","5","0.0"
"","Nagaland","129","4","2.2","2.0","-0.1","42","0.0"
"","Tripura","295","1","3.9","3.7","0.4","71","0.0"
