"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5760","0","110.7","50.4","-1.9","110","0.0"
"","Haryana","6085","0","118.4","100.4","0.6","174","0.0"
"","Rajasthan","12181","2","222.6","69.9","3.9","781","0.0"
"","Delhi","3537","0","62.8","49.8","-0.3","174","0.0"
"","UP","13676","0","244.7","103.1","-0.8","924","1.9"
"","Uttarakhand","1841","0","34.7","17.5","0.1","125","0.0"
"","HP","1634","0","29.4","21.4","0.5","136","0.0"
"","J&K","2199","550","46.0","40.0","0.5","201","10.9"
"","Chandigarh","215","0","3.6","3.3","0.2","32","0.0"
"WR","Chhattisgarh","3452","0","73.5","13.6","2.1","349","0.0"
"","Gujarat","15745","0","328.8","83.3","1.9","632","0.0"
"","MP","13720","0","253.5","142.1","-3.5","419","0.0"
"","Maharashtra","21703","0","442.9","135.9","-5.6","739","0.0"
"","Goa","541","0","12.3","11.4","0.3","102","0.0"
"","DD","321","0","7.0","6.5","0.5","47","0.0"
"","DNH","810","0","18.6","18.6","0.0","41","0.0"
"","Essar steel","344","0","6.0","5.7","0.3","295","0.0"
"SR","Andhra Pradesh","7320","0","155.9","74.6","-1.4","298","0.0"
"","Telangana","9012","0","182.7","83.0","-0.4","412","0.0"
"","Karnataka","10090","0","184.5","41.3","0.4","864","0.0"
"","Kerala","3582","0","70.6","49.8","1.0","224","0.0"
"","Tamil Nadu","12907","0","258.0","145.2","-0.6","763","0.0"
"","Pondy","356","0","6.9","7.4","-0.5","60","0.0"
"ER","Bihar","3896","0","67.6","63.8","2.3","320","0.0"
"","DVC","3073","0","61.0","-31.6","0.1","210","0.0"
"","Jharkhand","1129","0","24.4","15.3","0.2","31","0.0"
"","Odisha","4103","0","75.1","9.6","0.0","350","0.0"
"","West Bengal","6262","0","110.4","20.2","0.0","200","0.0"
"","Sikkim","101","0","1.7","1.3","0.4","25","0.0"
"NER","Arunachal Pradesh","118","1","2.1","2.0","-0.1","73","0.0"
"","Assam","1296","29","21.3","16.3","0.1","100","0.3"
"","Manipur","186","0","2.5","2.8","-0.3","19","0.0"
"","Meghalaya","347","0","6.2","2.8","0.5","61","0.0"
"","Mizoram","99","1","1.8","0.9","0.2","8","0.0"
"","Nagaland","127","2","2.1","2.2","-0.3","11","0.0"
"","Tripura","217","1","3.4","1.6","-0.3","29","0.0"
