"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8659","0","188.4","90.1","0.8","204"
"","Haryana","8457","0","171.0","130.9","-3.9","122"
"","Rajasthan","9988","0","216.0","79.6","4.6","389"
"","Delhi","4977","0","104.7","80.4","-0.3","262"
"","UP","14862","1175","307.4","132.2","-3.4","315"
"","Uttarakhand","1803","0","33.8","10.8","-2.4","292"
"","HP","1210","0","23.7","4.2","-0.3","151"
"","J&K","1705","426","33.4","16.6","-3.3","101"
"","Chandigarh","285","0","5.9","5.4","0.5","76"
"WR","Chhattisgarh","3620","0","83.5","27.1","5.2","903"
"","Gujarat","13926","0","304.1","79.0","-3.4","429"
"","MP","7331","0","154.7","91.0","-0.7","386"
"","Maharashtra","16820","0","350.4","121.5","1.0","584"
"","Goa","404","0","9.2","8.3","0.4","9"
"","DD","315","0","7.0","6.8","0.2","57"
"","DNH","772","0","17.7","17.9","-0.2","20"
"","Essar steel","587","0","11.6","11.8","-0.2","192"
"SR","Andhra Pradesh","6115","0","129.3","4.4","1.6","646"
"","Telangana","6150","0","123.4","64.2","1.4","525"
"","Karnataka","8109","300","174.5","59.1","1.3","751"
"","Kerala","3421","0","64.4","45.5","1.0","237"
"","Tamil Nadu","13910","0","302.1","119.5","0.5","701"
"","Pondy","330","0","6.8","7.5","-0.6","38"
"ER","Bihar","3554","0","70.3","68.0","0.3","110"
"","DVC","2722","0","61.0","-26.4","2.4","150"
"","Jharkhand","1013","0","20.2","15.2","-1.0","100"
"","Odisha","3883","0","76.0","23.1","2.1","300"
"","West Bengal","7886","0","150.9","44.1","1.2","280"
"","Sikkim","86","0","1.1","1.1","0.0","25"
"NER","Arunachal Pradesh","82","4","1.9","3.1","-1.3","57"
"","Assam","1564","71","27.2","20.0","1.5","202"
"","Manipur","109","8","2.2","2.5","-0.3","34"
"","Meghalaya","245","0","4.9","0.3","1.2","98"
"","Mizoram","64","5","1.2","1.5","-0.3","19"
"","Nagaland","105","1","1.9","2.0","-0.2","55"
"","Tripura","253","0","4.4","3.8","0.6","35"
