"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9657","0","210.1","125.8","-1.6","147","0.0"
"","Haryana","9303","88","199.8","134.6","-0.6","237","0.1"
"","Rajasthan","12395","0","278.0","71.1","-0.6","304","0.0"
"","Delhi","6711","0","139.1","116.8","0.7","300","0.1"
"","UP","21138","540","461.2","203.8","1.9","850","0.3"
"","Uttarakhand","2246","0","48.1","18.8","0.7","138","0.0"
"","HP","1406","0","30.1","2.6","-0.6","24","0.0"
"","J&K","2305","576","42.0","21.5","-4.0","235","10.0"
"","Chandigarh","351","0","6.7","7.7","-1.0","11","0.0"
"WR","Chhattisgarh","4013","0","91.5","38.6","-1.7","416","0.0"
"","Gujarat","18207","0","398.0","114.6","3.4","673","0.0"
"","MP","9849","0","225.2","128.2","0.0","689","0.0"
"","Maharashtra","21830","0","471.4","119.6","-2.2","640","0.0"
"","Goa","541","0","11.9","10.0","1.3","115","0.0"
"","DD","292","0","5.3","5.3","0.0","63","0.0"
"","DNH","737","0","16.6","17.1","-0.4","112","0.0"
"","Essar steel","275","0","5.3","5.3","0.0","262","0.0"
"SR","Andhra Pradesh","9050","0","191.0","31.7","-1.3","498","0.0"
"","Telangana","7949","0","169.3","59.7","1.0","492","0.0"
"","Karnataka","9305","0","185.6","52.6","-3.2","490","0.0"
"","Kerala","3379","0","67.2","55.0","1.3","235","0.0"
"","Tamil Nadu","15734","0","332.0","145.1","-2.1","499","0.0"
"","Pondy","436","0","8.8","8.8","-0.1","69","0.0"
"ER","Bihar","4922","0","90.2","86.4","-0.7","280","0.0"
"","DVC","3026","0","67.2","-43.3","1.8","250","0.0"
"","Jharkhand","1149","0","27.2","21.9","-0.3","180","0.0"
"","Odisha","4937","0","105.6","41.2","4.4","550","0.0"
"","West Bengal","8899","0","186.4","61.0","0.3","300","0.0"
"","Sikkim","96","0","1.2","1.1","0.1","25","0.0"
"NER","Arunachal Pradesh","125","5","2.3","2.4","-0.1","66","0.0"
"","Assam","1766","35","31.8","26.2","0.9","135","0.8"
"","Manipur","182","6","2.6","2.4","0.2","20","0.0"
"","Meghalaya","341","2","5.8","1.1","0.0","46","0.0"
"","Mizoram","89","4","1.7","1.6","-0.1","7","0.0"
"","Nagaland","133","5","2.2","2.3","-0.3","20","0.0"
"","Tripura","292","9","5.8","4.5","0.7","58","0.0"
