"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4947","0","110.2","21.1","-1.3","76","0.0"
"","Haryana","5987","0","112.5","70.6","-0.1","172","0.0"
"","Rajasthan","11470","0","242.3","63.8","3.4","500","0.0"
"","Delhi","3308","0","59.7","44.6","-1.2","112","0.0"
"","UP","13689","0","270.0","109.3","-0.8","275","0.0"
"","Uttarakhand","1771","0","33.9","23.6","0.4","202","0.0"
"","HP","1539","0","27.2","16.9","1.1","104","0.0"
"","J&K","2137","534","44.5","38.1","-1.1","92","10.5"
"","Chandigarh","179","0","3.1","3.1","0.0","18","0.0"
"WR","Chhattisgarh","3566","0","76.3","11.3","-1.9","149","0.0"
"","Gujarat","13828","0","303.2","121.7","3.2","515","0.0"
"","MP","12980","0","263.0","164.5","-2.0","335","0.0"
"","Maharashtra","22172","0","452.4","148.9","-1.2","603","0.0"
"","Goa","444","0","10.6","10.1","0.1","49","0.0"
"","DD","307","0","6.8","6.3","0.5","84","0.0"
"","DNH","629","0","14.4","14.2","0.3","66","0.0"
"","Essar steel","520","0","10.8","10.2","0.6","248","0.0"
"SR","Andhra Pradesh","8672","0","189.1","67.8","2.1","973","0.0"
"","Telangana","8519","0","177.2","79.1","2.0","516","0.0"
"","Karnataka","11030","0","220.2","73.4","2.7","915","0.0"
"","Kerala","3710","0","72.3","46.8","1.9","237","0.0"
"","Tamil Nadu","14219","0","296.0","152.5","1.7","425","0.0"
"","Pondy","343","0","7.0","7.2","-0.2","18","0.0"
"ER","Bihar","4103","0","69.6","69.8","-1.7","460","0.0"
"","DVC","2966","0","62.9","-10.8","1.4","396","0.0"
"","Jharkhand","1117","0","23.4","14.2","-1.2","169","0.0"
"","Odisha","4388","0","87.9","32.5","2.2","267","0.0"
"","West Bengal","6578","0","117.1","18.5","1.9","309","0.0"
"","Sikkim","98","0","1.4","1.7","-0.3","18","0.0"
"NER","Arunachal Pradesh","114","1","2.2","2.0","0.2","40","0.0"
"","Assam","1502","21","24.9","19.5","1.2","139","0.6"
"","Manipur","167","3","2.4","2.8","-0.4","23","0.0"
"","Meghalaya","320","0","5.6","3.5","-0.1","64","0.0"
"","Mizoram","83","1","1.7","1.0","0.3","11","0.0"
"","Nagaland","119","2","2.1","1.9","-0.1","13","0.0"
"","Tripura","223","3","3.6","2.0","-0.3","12","0.0"
