"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6696","0","135.6","80.7","0.0","231"
"","Haryana","7162","150","135.4","100.3","1.0","264"
"","Rajasthan","9393","32","201.5","70.4","1.1","274"
"","Delhi","5447","0","109.5","89.7","1.2","240"
"","UP","17328","0","359.1","156.6","0.9","472"
"","Uttarakhand","1805","0","38.9","20.0","-0.3","57"
"","HP","1284","0","26.2","4.2","2.7","170"
"","J&K","1859","465","35.5","17.4","-1.6","181"
"","Chandigarh","298","0","5.5","5.9","-0.5","10"
"WR","Chhattisgarh","3961","0","92.7","34.6","-1.9","208"
"","Gujarat","15427","0","344.2","66.7","-0.2","488"
"","MP","8392","0","179.9","97.6","0.4","266"
"","Maharashtra","22212","20","488.4","163.8","-3.3","706"
"","Goa","489","0","10.8","9.6","0.8","80"
"","DD","315","0","7.2","7.0","0.2","25"
"","DNH","764","0","17.4","16.4","1.0","50"
"","Essar steel","461","0","9.5","9.3","0.2","211"
"SR","Andhra Pradesh","7557","0","166.6","29.0","1.0","519"
"","Telangana","7916","0","168.2","70.4","0.5","300"
"","Karnataka","9649","0","210.4","70.7","4.1","418"
"","Kerala","3721","0","76.6","53.3","1.8","306"
"","Tamil Nadu","14801","0","327.7","137.5","-1.5","552"
"","Pondy","352","0","7.7","8.0","-0.3","44"
"ER","Bihar","3926","0","61.8","64.9","-3.3","200"
"","DVC","3055","0","65.8","-35.9","-0.9","220"
"","Jharkhand","1121","0","23.5","16.9","0.8","100"
"","Odisha","4346","0","82.4","20.7","2.4","250"
"","West Bengal","8078","0","141.0","43.8","1.5","250"
"","Sikkim","78","0","1.4","1.2","0.1","15"
"NER","Arunachal Pradesh","86","2","1.9","1.5","0.4","35"
"","Assam","1386","58","21.3","16.2","2.3","215"
"","Manipur","151","1","2.4","2.0","0.4","13"
"","Meghalaya","267","0","4.4","2.7","-0.6","38"
"","Mizoram","81","1","1.3","1.0","0.2","21"
"","Nagaland","116","1","2.4","1.7","0.4","27"
"","Tripura","200","20","2.2","2.1","-1.0","18"
