"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10804","0","225.5","132.5","-1.4","133","0.0"
"","Haryana","9283","19","196.2","148.2","-0.1","236","0.1"
"","Rajasthan","8858","0","227.3","66.3","1.7","399","0.0"
"","Delhi","6030","0","120.7","94.3","-2.7","95","0.0"
"","UP","18478","930","379.8","182.8","0.0","306","0.0"
"","Uttarakhand","1946","0","42.2","21.0","0.5","232","0.0"
"","HP","1301","68","27.8","0.1","3.2","210","0.3"
"","J&K","2154","539","41.1","18.6","-0.7","357","9.7"
"","Chandigarh","272","0","5.9","6.5","-0.7","12","0.0"
"WR","Chhattisgarh","3380","0","81.0","22.5","-2.3","363","0.0"
"","Gujarat","13527","0","303.4","97.3","5.5","614","0.0"
"","MP","7412","0","158.7","75.3","2.7","500","0.0"
"","Maharashtra","17529","0","383.1","101.1","-0.7","623","0.0"
"","Goa","351","0","9.2","7.7","0.9","103","0.0"
"","DD","310","0","8.6","5.7","2.9","119","0.0"
"","DNH","743","0","16.5","16.6","-0.1","96","0.0"
"","Essar steel","556","0","11.4","11.9","-0.6","267","0.0"
"SR","Andhra Pradesh","6729","0","153.7","12.7","1.2","528","0.0"
"","Telangana","7079","0","146.8","70.0","-0.8","372","0.0"
"","Karnataka","7808","0","156.1","36.9","-2.1","400","0.0"
"","Kerala","3184","0","62.1","35.2","0.6","167","0.0"
"","Tamil Nadu","13944","0","301.3","97.5","-2.7","657","0.0"
"","Pondy","373","0","8.0","8.2","-0.2","42","0.0"
"ER","Bihar","5042","0","97.9","92.7","3.0","425","0.0"
"","DVC","3412","0","71.5","-23.8","-0.2","385","0.0"
"","Jharkhand","1103","0","24.6","19.1","0.1","125","0.0"
"","Odisha","4195","0","77.0","34.7","1.5","452","0.0"
"","West Bengal","8708","0","173.4","61.2","1.7","485","0.0"
"","Sikkim","90","0","1.2","1.4","-0.2","20","0.0"
"NER","Arunachal Pradesh","92","6","2.4","2.9","-0.5","23","0.1"
"","Assam","1662","83","31.5","26.1","0.7","130","0.9"
"","Manipur","176","2","2.4","2.7","-0.3","30","0.0"
"","Meghalaya","303","0","5.6","1.0","-0.3","38","0.0"
"","Mizoram","62","3","1.5","1.0","-0.1","9","0.0"
"","Nagaland","94","1","2.4","2.1","-0.1","12","0.0"
"","Tripura","250","1","4.8","4.2","-0.4","26","0.0"
