"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9620","0","217.6","99.9","-1.4","83"
"","Haryana","8279","0","172.5","123.7","-2.6","129"
"","Rajasthan","10660","272","232.8","73.4","1.2","324"
"","Delhi","4862","0","93.2","75.6","-2.7","65"
"","UP","12155","4055","282.7","133.2","2.9","580"
"","Uttarakhand","1709","0","36.3","17.3","1.8","192"
"","HP","832","0","24.1","4.5","-0.1","113"
"","J&K","1924","481","35.9","19.2","-0.4","164"
"","Chandigarh","254","0","5.1","5.5","0.3","0"
"WR","Chhattisgarh","3505","96","84.8","32.5","1.6","211"
"","Gujarat","12791","0","283.7","55.6","-3.6","447"
"","MP","8295","0","182.5","94.5","-2.5","170"
"","Maharashtra","18033","25","397.6","122.6","-3.6","224"
"","Goa","401","0","8.3","7.9","-0.1","46"
"","DD","276","0","6.3","6.4","-0.2","5"
"","DNH","679","0","16.0","16.0","-0.1","14"
"","Essar steel","228","0","4.4","3.4","1.1","109"
"SR","Andhra Pradesh","5650","0","124.1","23.2","-2.2","455"
"","Telangana","6357","0","142.0","94.0","-3.0","294"
"","Karnataka","6288","500","137.3","16.6","4.4","529"
"","Kerala","3022","0","56.5","27.6","1.3","282"
"","Tamil Nadu","11262","0","267.5","93.2","4.8","428"
"","Pondy","294","0","6.4","6.5","-0.1","15"
"ER","Bihar","3051","200","58.8","54.8","4.0","400"
"","DVC","2563","0","59.8","-15.5","-1.9","50"
"","Jharkhand","1000","176","21.8","13.3","1.2","180"
"","Odisha","3344","0","68.3","15.1","0.4","200"
"","West Bengal","6787","0","140.2","50.9","2.0","300"
"","Sikkim","68","0","0.9","0.7","0.2","20"
"NER","Arunachal Pradesh","101","1","1.9","1.9","0.1","52"
"","Assam","1280","144","24.8","16.6","2.0","319"
"","Manipur","110","25","2.2","2.1","0.1","43"
"","Meghalaya","273","2","5.3","-0.5","-1.4","49"
"","Mizoram","65","5","1.2","1.3","-0.1","10"
"","Nagaland","97","1","1.3","1.7","-0.4","20"
"","Tripura","235","2","3.7","0.9","0.8","42"
