"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9661","0","201.8","111.1","-5.6","252"
"","Haryana","8408","0","174.3","119.7","-2.8","115"
"","Rajasthan","9563","0","199.0","53.3","1.8","295"
"","Delhi","5535","0","113.9","98.3","-0.8","209"
"","UP","14240","0","283.0","139.5","1.1","376"
"","Uttarakhand","1981","0","41.9","21.6","4.1","384"
"","HP","1269","0","25.7","4.9","0.6","126"
"","J&K","1799","450","32.3","15.5","-4.6","0"
"","Chandigarh","289","0","5.8","6.1","-0.3","21"
"WR","Chhattisgarh","3267","169","78.9","21.4","3.2","463"
"","Gujarat","14978","21","298.2","88.4","-2.8","363"
"","MP","6666","0","140.4","110.9","-0.9","438"
"","Maharashtra","17633","0","391.8","132.9","1.9","755"
"","Goa","402","0","7.9","7.9","-0.6","22"
"","DD","315","0","7.1","6.6","0.6","66"
"","DNH","754","0","17.5","17.7","-0.3","8"
"","Essar steel","523","0","10.5","10.9","-0.4","182"
"SR","Andhra Pradesh","6193","0","133.8","14.7","-0.5","663"
"","Telangana","5986","0","126.1","69.8","0.2","221"
"","Karnataka","7257","0","150.7","53.9","3.4","605"
"","Kerala","2835","0","57.2","44.8","1.4","248"
"","Tamil Nadu","13452","0","284.4","115.2","-5.8","676"
"","Pondy","325","0","6.8","7.0","-0.3","5"
"ER","Bihar","3224","0","54.0","56.5","-5.2","210"
"","DVC","2632","0","61.8","-29.2","2.0","310"
"","Jharkhand","990","0","18.3","15.9","-0.7","121"
"","Odisha","4010","0","79.7","27.1","3.8","420"
"","West Bengal","7959","0","160.9","41.8","2.2","430"
"","Sikkim","89","0","1.5","0.0","0.4","50"
"NER","Arunachal Pradesh","92","8","2.1","2.2","-0.2","24"
"","Assam","1417","116","27.0","19.1","2.7","196"
"","Manipur","142","0","2.1","2.3","-0.2","36"
"","Meghalaya","275","0","4.7","0.2","0.4","94"
"","Mizoram","77","1","1.3","1.1","0.1","31"
"","Nagaland","99","1","1.8","1.9","-0.2","13"
"","Tripura","246","2","3.5","3.3","0.1","81"
