"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5758","0","100.7","54.9","-1.1","193"
"","Haryana","5840","0","114.8","89.3","-0.5","201"
"","Rajasthan","9970","0","213.1","62.9","1.6","300"
"","Delhi","3347","0","57.0","45.6","-0.2","217"
"","UP","13210","0","275.8","97.8","0.7","358"
"","Uttarakhand","1816","0","33.1","19.7","-1.2","88"
"","HP","1297","0","22.8","17.4","-0.4","124"
"","J&K","2051","513","42.6","36.4","0.3","324"
"","Chandigarh","177","0","3.0","3.5","-0.5","4"
"WR","Chhattisgarh","3350","0","77.9","28.4","-0.8","438"
"","Gujarat","13069","0","289.7","85.3","0.9","824"
"","MP","10174","0","199.4","128.7","-0.2","243"
"","Maharashtra","20561","0","439.4","150.2","0.8","419"
"","Goa","428","0","8.8","8.2","0.1","57"
"","DD","305","0","7.0","6.4","0.6","25"
"","DNH","719","0","16.5","16.8","-0.3","3"
"","Essar steel","671","0","9.0","9.0","0.0","172"
"SR","Andhra Pradesh","7048","0","155.6","23.2","1.8","1087"
"","Telangana","8260","0","166.5","71.8","0.3","407"
"","Karnataka","9256","0","201.1","79.9","1.4","520"
"","Kerala","3223","0","59.6","52.4","1.5","258"
"","Tamil Nadu","12442","0","267.4","135.5","1.2","781"
"","Pondy","285","0","6.0","6.2","-0.2","40"
"ER","Bihar","3540","0","59.1","59.4","-0.3","220"
"","DVC","2877","0","62.5","-39.2","-3.8","210"
"","Jharkhand","1122","0","21.7","15.6","2.0","145"
"","Odisha","3582","0","69.3","10.9","1.9","300"
"","West Bengal","6431","0","112.4","13.8","3.2","320"
"","Sikkim","79","0","2.0","1.4","0.6","24"
"NER","Arunachal Pradesh","103","1","2.2","1.7","0.5","28"
"","Assam","1368","24","21.4","15.1","2.7","220"
"","Manipur","135","4","2.2","2.2","-0.1","16"
"","Meghalaya","275","0","5.7","3.9","0.4","48"
"","Mizoram","73","2","1.4","1.0","0.3","26"
"","Nagaland","106","1","2.1","1.5","0.3","30"
"","Tripura","198","2","2.7","1.8","0.3","10"
