"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5913","0","121.6","24.9","-0.5","104","0.0"
"","Haryana","6654","0","127.6","63.7","-0.1","181","0.0"
"","Rajasthan","12620","0","235.4","66.6","0.6","304","0.0"
"","Delhi","3805","0","67.0","50.3","0.2","200","0.0"
"","UP","13449","70","278.0","111.6","1.0","382","4.0"
"","Uttarakhand","1952","0","38.0","23.7","1.1","198","0.6"
"","HP","1569","0","28.8","21.0","1.5","368","0.0"
"","J&K","2529","632","49.4","41.6","1.8","424","11.6"
"","Chandigarh","217","0","3.6","3.1","0.5","69","0.0"
"WR","Chhattisgarh","3415","0","71.3","11.0","-1.1","138","0.0"
"","Gujarat","14921","0","324.0","94.9","1.8","575","0.0"
"","MP","13494","0","252.6","132.1","1.3","956","0.0"
"","Maharashtra","20479","0","411.7","102.8","0.7","492","0.0"
"","Goa","452","0","9.1","7.9","0.7","74","0.0"
"","DD","316","0","6.1","5.3","0.8","112","0.0"
"","DNH","759","0","17.5","16.7","0.9","116","0.0"
"","Essar steel","502","0","10.1","10.4","-0.3","263","0.0"
"SR","Andhra Pradesh","7291","0","153.8","54.3","-0.5","703","0.0"
"","Telangana","8458","0","169.4","100.4","1.0","510","0.0"
"","Karnataka","10905","0","207.5","63.9","-0.6","479","0.0"
"","Kerala","3693","0","69.8","51.9","1.1","298","0.5"
"","Tamil Nadu","14520","0","301.5","154.0","1.0","586","0.0"
"","Pondy","343","0","6.8","7.0","-0.3","30","0.0"
"ER","Bihar","3945","0","66.8","63.8","-2.5","460","0.0"
"","DVC","3025","0","64.4","-27.0","1.8","396","0.0"
"","Jharkhand","1116","0","23.4","17.0","-0.3","169","0.0"
"","Odisha","3796","0","70.2","20.5","3.5","267","0.0"
"","West Bengal","6440","0","115.0","19.1","0.8","309","0.0"
"","Sikkim","100","0","1.6","1.6","0.0","18","0.0"
"NER","Arunachal Pradesh","106","2","2.1","2.1","0.0","23","0.0"
"","Assam","1373","26","23.1","16.8","1.3","92","0.4"
"","Manipur","166","3","2.6","2.8","-0.2","12","0.0"
"","Meghalaya","333","0","6.6","5.2","0.1","24","0.0"
"","Mizoram","85","1","1.7","1.2","0.2","33","0.0"
"","Nagaland","112","3","2.2","2.0","0.0","30","0.0"
"","Tripura","219","2","3.8","1.6","0.4","16","0.1"
